DateTime,#1     Inflow Rate (cms),#1     Inflow Temp (*C),#2     Inflow Rate (cms),#2     Inflow Temp (*C),#3     Inflow Rate (cms),#3     Inflow Temp (*C),#4     Inflow Rate (cms),#4     Inflow Temp (*C),#5     Inflow Rate (cms),#5     Inflow Temp (*C),#6     Inflow Rate (cms),#6     Inflow Temp (*C),#7     Inflow Rate (cms),#7     Inflow Temp (*C),#8     Inflow Rate (cms),#8     Inflow Temp (*C),#9     Inflow Rate (cms),#9     Inflow Temp (*C),#10     Inflow Rate (cms),#10     Inflow Temp (*C),#11     Inflow Rate (cms),#11     Inflow Temp (*C),#12     Inflow Rate (cms),#12     Inflow Temp (*C)
07/14/2013 22:00,0.0706,14.449,0.0706,15.629,0.05295,16.809,0.22945,17.989,0.19062,19.169,0.0353,19.619,0.2118,20.069,1.11548,20.469,0.0706,20.869,0.0353,21.269,0.0353,21.669,0.0353,22.069
07/14/2013 23:00,0.0704,14.063,0.0704,15.243,0.0528,16.423,0.2288,17.603,0.19008,18.783,0.0352,19.233,0.2112,19.683,1.11232,20.083,0.0704,20.483,0.0352,20.883,0.0352,21.283,0.0352,21.683
07/15/2013 0:00,0.0702,13.774,0.0702,14.954,0.05265,16.134,0.22815,17.314,0.18954,18.494,0.0351,18.944,0.2106,19.394,1.10916,19.794,0.0702,20.194,0.0351,20.594,0.0351,20.994,0.0351,21.394
07/15/2013 1:00,0.0702,13.484,0.0702,14.664,0.05265,15.844,0.22815,17.024,0.18954,18.204,0.0351,18.654,0.2106,19.104,1.10916,19.504,0.0702,19.904,0.0351,20.304,0.0351,20.704,0.0351,21.104
07/15/2013 2:00,0.07,13.29,0.07,14.47,0.0525,15.65,0.2275,16.83,0.189,18.01,0.035,18.46,0.21,18.91,1.106,19.31,0.07,19.71,0.035,20.11,0.035,20.51,0.035,20.91
07/15/2013 3:00,0.07,13.096,0.07,14.276,0.0525,15.456,0.2275,16.636,0.189,17.816,0.035,18.266,0.21,18.716,1.106,19.116,0.07,19.516,0.035,19.916,0.035,20.316,0.035,20.716
07/15/2013 4:00,0.0698,12.999,0.0698,14.179,0.05235,15.359,0.22685,16.539,0.18846,17.719,0.0349,18.169,0.2094,18.619,1.10284,19.019,0.0698,19.419,0.0349,19.819,0.0349,20.219,0.0349,20.619
07/15/2013 5:00,0.0696,12.902,0.0696,14.082,0.0522,15.262,0.2262,16.442,0.18792,17.622,0.0348,18.072,0.2088,18.522,1.09968,18.922,0.0696,19.322,0.0348,19.722,0.0348,20.122,0.0348,20.522
07/15/2013 6:00,0.0696,12.902,0.0696,14.082,0.0522,15.262,0.2262,16.442,0.18792,17.622,0.0348,18.072,0.2088,18.522,1.09968,18.922,0.0696,19.322,0.0348,19.722,0.0348,20.122,0.0348,20.522
07/15/2013 7:00,0.0694,12.902,0.0694,14.082,0.05205,15.262,0.22555,16.442,0.18738,17.622,0.0347,18.072,0.2082,18.522,1.09652,18.922,0.0694,19.322,0.0347,19.722,0.0347,20.122,0.0347,20.522
07/15/2013 8:00,0.0694,13.193,0.0694,14.373,0.05205,15.553,0.22555,16.733,0.18738,17.913,0.0347,18.363,0.2082,18.813,1.09652,19.213,0.0694,19.613,0.0347,20.013,0.0347,20.413,0.0347,20.813
07/15/2013 9:00,0.0692,13.484,0.0692,14.664,0.0519,15.844,0.2249,17.024,0.18684,18.204,0.0346,18.654,0.2076,19.104,1.09336,19.504,0.0692,19.904,0.0346,20.304,0.0346,20.704,0.0346,21.104
07/15/2013 10:00,0.069,13.87,0.069,15.05,0.05175,16.23,0.22425,17.41,0.1863,18.59,0.0345,19.04,0.207,19.49,1.0902,19.89,0.069,20.29,0.0345,20.69,0.0345,21.09,0.0345,21.49
07/15/2013 11:00,0.069,14.256,0.069,15.436,0.05175,16.616,0.22425,17.796,0.1863,18.976,0.0345,19.426,0.207,19.876,1.0902,20.276,0.069,20.676,0.0345,21.076,0.0345,21.476,0.0345,21.876
07/15/2013 12:00,0.0688,14.449,0.0688,15.629,0.0516,16.809,0.2236,17.989,0.18576,19.169,0.0344,19.619,0.2064,20.069,1.08704,20.469,0.0688,20.869,0.0344,21.269,0.0344,21.669,0.0344,22.069
07/15/2013 13:00,0.0688,14.545,0.0688,15.725,0.0516,16.905,0.2236,18.085,0.18576,19.265,0.0344,19.715,0.2064,20.165,1.08704,20.565,0.0688,20.965,0.0344,21.365,0.0344,21.765,0.0344,22.165
07/15/2013 14:00,0.0688,14.834,0.0688,16.014,0.0516,17.194,0.2236,18.374,0.18576,19.554,0.0344,20.004,0.2064,20.454,1.08704,20.854,0.0688,21.254,0.0344,21.654,0.0344,22.054,0.0344,22.454
07/15/2013 15:00,0.0686,14.93,0.0686,16.11,0.05145,17.29,0.22295,18.47,0.18522,19.65,0.0343,20.1,0.2058,20.55,1.08388,20.95,0.0686,21.35,0.0343,21.75,0.0343,22.15,0.0343,22.55
07/15/2013 16:00,0.0686,15.122,0.0686,16.302,0.05145,17.482,0.22295,18.662,0.18522,19.842,0.0343,20.292,0.2058,20.742,1.08388,21.142,0.0686,21.542,0.0343,21.942,0.0343,22.342,0.0343,22.742
07/15/2013 17:00,0.0686,15.314,0.0686,16.494,0.05145,17.674,0.22295,18.854,0.18522,20.034,0.0343,20.484,0.2058,20.934,1.08388,21.334,0.0686,21.734,0.0343,22.134,0.0343,22.534,0.0343,22.934
07/15/2013 18:00,0.0686,15.41,0.0686,16.59,0.05145,17.77,0.22295,18.95,0.18522,20.13,0.0343,20.58,0.2058,21.03,1.08388,21.43,0.0686,21.83,0.0343,22.23,0.0343,22.63,0.0343,23.03
07/15/2013 19:00,0.0686,15.314,0.0686,16.494,0.05145,17.674,0.22295,18.854,0.18522,20.034,0.0343,20.484,0.2058,20.934,1.08388,21.334,0.0686,21.734,0.0343,22.134,0.0343,22.534,0.0343,22.934
07/15/2013 20:00,0.0684,15.218,0.0684,16.398,0.0513,17.578,0.2223,18.758,0.18468,19.938,0.0342,20.388,0.2052,20.838,1.08072,21.238,0.0684,21.638,0.0342,22.038,0.0342,22.438,0.0342,22.838
07/15/2013 21:00,0.0684,14.93,0.0684,16.11,0.0513,17.29,0.2223,18.47,0.18468,19.65,0.0342,20.1,0.2052,20.55,1.08072,20.95,0.0684,21.35,0.0342,21.75,0.0342,22.15,0.0342,22.55
07/15/2013 22:00,0.0684,14.641,0.0684,15.821,0.0513,17.001,0.2223,18.181,0.18468,19.361,0.0342,19.811,0.2052,20.261,1.08072,20.661,0.0684,21.061,0.0342,21.461,0.0342,21.861,0.0342,22.261
07/15/2013 23:00,0.0684,14.256,0.0684,15.436,0.0513,16.616,0.2223,17.796,0.18468,18.976,0.0342,19.426,0.2052,19.876,1.08072,20.276,0.0684,20.676,0.0342,21.076,0.0342,21.476,0.0342,21.876
07/16/2013 0:00,0.0682,13.967,0.0682,15.147,0.05115,16.327,0.22165,17.507,0.18414,18.687,0.0341,19.137,0.2046,19.587,1.07756,19.987,0.0682,20.387,0.0341,20.787,0.0341,21.187,0.0341,21.587
07/16/2013 1:00,0.0682,13.774,0.0682,14.954,0.05115,16.134,0.22165,17.314,0.18414,18.494,0.0341,18.944,0.2046,19.394,1.07756,19.794,0.0682,20.194,0.0341,20.594,0.0341,20.994,0.0341,21.394
07/16/2013 2:00,0.0682,13.484,0.0682,14.664,0.05115,15.844,0.22165,17.024,0.18414,18.204,0.0341,18.654,0.2046,19.104,1.07756,19.504,0.0682,19.904,0.0341,20.304,0.0341,20.704,0.0341,21.104
07/16/2013 3:00,0.0682,13.193,0.0682,14.373,0.05115,15.553,0.22165,16.733,0.18414,17.913,0.0341,18.363,0.2046,18.813,1.07756,19.213,0.0682,19.613,0.0341,20.013,0.0341,20.413,0.0341,20.813
07/16/2013 4:00,0.0682,12.902,0.0682,14.082,0.05115,15.262,0.22165,16.442,0.18414,17.622,0.0341,18.072,0.2046,18.522,1.07756,18.922,0.0682,19.322,0.0341,19.722,0.0341,20.122,0.0341,20.522
07/16/2013 5:00,0.068,12.708,0.068,13.888,0.051,15.068,0.221,16.248,0.1836,17.428,0.034,17.878,0.204,18.328,1.0744,18.728,0.068,19.128,0.034,19.528,0.034,19.928,0.034,20.328
07/16/2013 6:00,0.068,12.514,0.068,13.694,0.051,14.874,0.221,16.054,0.1836,17.234,0.034,17.684,0.204,18.134,1.0744,18.534,0.068,18.934,0.034,19.334,0.034,19.734,0.034,20.134
07/16/2013 7:00,0.068,12.611,0.068,13.791,0.051,14.971,0.221,16.151,0.1836,17.331,0.034,17.781,0.204,18.231,1.0744,18.631,0.068,19.031,0.034,19.431,0.034,19.831,0.034,20.231
07/16/2013 8:00,0.068,12.708,0.068,13.888,0.051,15.068,0.221,16.248,0.1836,17.428,0.034,17.878,0.204,18.328,1.0744,18.728,0.068,19.128,0.034,19.528,0.034,19.928,0.034,20.328
07/16/2013 9:00,0.068,13.096,0.068,14.276,0.051,15.456,0.221,16.636,0.1836,17.816,0.034,18.266,0.204,18.716,1.0744,19.116,0.068,19.516,0.034,19.916,0.034,20.316,0.034,20.716
07/16/2013 10:00,0.0678,13.677,0.0678,14.857,0.05085,16.037,0.22035,17.217,0.18306,18.397,0.0339,18.847,0.2034,19.297,1.07124,19.697,0.0678,20.097,0.0339,20.497,0.0339,20.897,0.0339,21.297
07/16/2013 11:00,0.0678,14.449,0.0678,15.629,0.05085,16.809,0.22035,17.989,0.18306,19.169,0.0339,19.619,0.2034,20.069,1.07124,20.469,0.0678,20.869,0.0339,21.269,0.0339,21.669,0.0339,22.069
07/16/2013 12:00,0.0678,15.026,0.0678,16.206,0.05085,17.386,0.22035,18.566,0.18306,19.746,0.0339,20.196,0.2034,20.646,1.07124,21.046,0.0678,21.446,0.0339,21.846,0.0339,22.246,0.0339,22.646
07/16/2013 13:00,0.0676,15.505,0.0676,16.685,0.0507,17.865,0.2197,19.045,0.18252,20.225,0.0338,20.675,0.2028,21.125,1.06808,21.525,0.0676,21.925,0.0338,22.325,0.0338,22.725,0.0338,23.125
07/16/2013 14:00,0.0676,16.08,0.0676,17.26,0.0507,18.44,0.2197,19.62,0.18252,20.8,0.0338,21.25,0.2028,21.7,1.06808,22.1,0.0676,22.5,0.0338,22.9,0.0338,23.3,0.0338,23.7
07/16/2013 15:00,0.0674,16.462,0.0674,17.642,0.05055,18.822,0.21905,20.002,0.18198,21.182,0.0337,21.632,0.2022,22.082,1.06492,22.482,0.0674,22.882,0.0337,23.282,0.0337,23.682,0.0337,24.082
07/16/2013 16:00,0.0672,16.749,0.0672,17.929,0.0504,19.109,0.2184,20.289,0.18144,21.469,0.0336,21.919,0.2016,22.369,1.06176,22.769,0.0672,23.169,0.0336,23.569,0.0336,23.969,0.0336,24.369
07/16/2013 17:00,0.0672,16.749,0.0672,17.929,0.0504,19.109,0.2184,20.289,0.18144,21.469,0.0336,21.919,0.2016,22.369,1.06176,22.769,0.0672,23.169,0.0336,23.569,0.0336,23.969,0.0336,24.369
07/16/2013 18:00,0.067,16.558,0.067,17.738,0.05025,18.918,0.21775,20.098,0.1809,21.278,0.0335,21.728,0.201,22.178,1.0586,22.578,0.067,22.978,0.0335,23.378,0.0335,23.778,0.0335,24.178
07/16/2013 19:00,0.0668,16.176,0.0668,17.356,0.0501,18.536,0.2171,19.716,0.18036,20.896,0.0334,21.346,0.2004,21.796,1.05544,22.196,0.0668,22.596,0.0334,22.996,0.0334,23.396,0.0334,23.796
07/16/2013 20:00,0.0668,15.793,0.0668,16.973,0.0501,18.153,0.2171,19.333,0.18036,20.513,0.0334,20.963,0.2004,21.413,1.05544,21.813,0.0668,22.213,0.0334,22.613,0.0334,23.013,0.0334,23.413
07/16/2013 21:00,0.0666,15.314,0.0666,16.494,0.04995,17.674,0.21645,18.854,0.17982,20.034,0.0333,20.484,0.1998,20.934,1.05228,21.334,0.0666,21.734,0.0333,22.134,0.0333,22.534,0.0333,22.934
07/16/2013 22:00,0.0664,14.93,0.0664,16.11,0.0498,17.29,0.2158,18.47,0.17928,19.65,0.0332,20.1,0.1992,20.55,1.04912,20.95,0.0664,21.35,0.0332,21.75,0.0332,22.15,0.0332,22.55
07/16/2013 23:00,0.0664,14.449,0.0664,15.629,0.0498,16.809,0.2158,17.989,0.17928,19.169,0.0332,19.619,0.1992,20.069,1.04912,20.469,0.0664,20.869,0.0332,21.269,0.0332,21.669,0.0332,22.069
07/17/2013 0:00,0.0662,14.063,0.0662,15.243,0.04965,16.423,0.21515,17.603,0.17874,18.783,0.0331,19.233,0.1986,19.683,1.04596,20.083,0.0662,20.483,0.0331,20.883,0.0331,21.283,0.0331,21.683
07/17/2013 1:00,0.066,13.774,0.066,14.954,0.0495,16.134,0.2145,17.314,0.1782,18.494,0.033,18.944,0.198,19.394,1.0428,19.794,0.066,20.194,0.033,20.594,0.033,20.994,0.033,21.394
07/17/2013 2:00,0.066,13.484,0.066,14.664,0.0495,15.844,0.2145,17.024,0.1782,18.204,0.033,18.654,0.198,19.104,1.0428,19.504,0.066,19.904,0.033,20.304,0.033,20.704,0.033,21.104
07/17/2013 3:00,0.0658,13.193,0.0658,14.373,0.04935,15.553,0.21385,16.733,0.17766,17.913,0.0329,18.363,0.1974,18.813,1.03964,19.213,0.0658,19.613,0.0329,20.013,0.0329,20.413,0.0329,20.813
07/17/2013 4:00,0.0656,12.999,0.0656,14.179,0.0492,15.359,0.2132,16.539,0.17712,17.719,0.0328,18.169,0.1968,18.619,1.03648,19.019,0.0656,19.419,0.0328,19.819,0.0328,20.219,0.0328,20.619
07/17/2013 5:00,0.0656,12.708,0.0656,13.888,0.0492,15.068,0.2132,16.248,0.17712,17.428,0.0328,17.878,0.1968,18.328,1.03648,18.728,0.0656,19.128,0.0328,19.528,0.0328,19.928,0.0328,20.328
07/17/2013 6:00,0.0654,12.611,0.0654,13.791,0.04905,14.971,0.21255,16.151,0.17658,17.331,0.0327,17.781,0.1962,18.231,1.03332,18.631,0.0654,19.031,0.0327,19.431,0.0327,19.831,0.0327,20.231
07/17/2013 7:00,0.0652,12.708,0.0652,13.888,0.0489,15.068,0.2119,16.248,0.17604,17.428,0.0326,17.878,0.1956,18.328,1.03016,18.728,0.0652,19.128,0.0326,19.528,0.0326,19.928,0.0326,20.328
07/17/2013 8:00,0.0652,12.902,0.0652,14.082,0.0489,15.262,0.2119,16.442,0.17604,17.622,0.0326,18.072,0.1956,18.522,1.03016,18.922,0.0652,19.322,0.0326,19.722,0.0326,20.122,0.0326,20.522
07/17/2013 9:00,0.065,13.29,0.065,14.47,0.04875,15.65,0.21125,16.83,0.1755,18.01,0.0325,18.46,0.195,18.91,1.027,19.31,0.065,19.71,0.0325,20.11,0.0325,20.51,0.0325,20.91
07/17/2013 10:00,0.0648,13.87,0.0648,15.05,0.0486,16.23,0.2106,17.41,0.17496,18.59,0.0324,19.04,0.1944,19.49,1.02384,19.89,0.0648,20.29,0.0324,20.69,0.0324,21.09,0.0324,21.49
07/17/2013 11:00,0.0648,14.641,0.0648,15.821,0.0486,17.001,0.2106,18.181,0.17496,19.361,0.0324,19.811,0.1944,20.261,1.02384,20.661,0.0648,21.061,0.0324,21.461,0.0324,21.861,0.0324,22.261
07/17/2013 12:00,0.0646,15.41,0.0646,16.59,0.04845,17.77,0.20995,18.95,0.17442,20.13,0.0323,20.58,0.1938,21.03,1.02068,21.43,0.0646,21.83,0.0323,22.23,0.0323,22.63,0.0323,23.03
07/17/2013 13:00,0.0646,16.08,0.0646,17.26,0.04845,18.44,0.20995,19.62,0.17442,20.8,0.0323,21.25,0.1938,21.7,1.02068,22.1,0.0646,22.5,0.0323,22.9,0.0323,23.3,0.0323,23.7
07/17/2013 14:00,0.0644,16.558,0.0644,17.738,0.0483,18.918,0.2093,20.098,0.17388,21.278,0.0322,21.728,0.1932,22.178,1.01752,22.578,0.0644,22.978,0.0322,23.378,0.0322,23.778,0.0322,24.178
07/17/2013 15:00,0.0644,16.94,0.0644,18.12,0.0483,19.3,0.2093,20.48,0.17388,21.66,0.0322,22.11,0.1932,22.56,1.01752,22.96,0.0644,23.36,0.0322,23.76,0.0322,24.16,0.0322,24.56
07/17/2013 16:00,0.0644,17.321,0.0644,18.501,0.0483,19.681,0.2093,20.861,0.17388,22.041,0.0322,22.491,0.1932,22.941,1.01752,23.341,0.0644,23.741,0.0322,24.141,0.0322,24.541,0.0322,24.941
07/17/2013 17:00,0.0642,17.321,0.0642,18.501,0.04815,19.681,0.20865,20.861,0.17334,22.041,0.0321,22.491,0.1926,22.941,1.01436,23.341,0.0642,23.741,0.0321,24.141,0.0321,24.541,0.0321,24.941
07/17/2013 18:00,0.0642,17.226,0.0642,18.406,0.04815,19.586,0.20865,20.766,0.17334,21.946,0.0321,22.396,0.1926,22.846,1.01436,23.246,0.0642,23.646,0.0321,24.046,0.0321,24.446,0.0321,24.846
07/17/2013 19:00,0.0642,16.94,0.0642,18.12,0.04815,19.3,0.20865,20.48,0.17334,21.66,0.0321,22.11,0.1926,22.56,1.01436,22.96,0.0642,23.36,0.0321,23.76,0.0321,24.16,0.0321,24.56
07/17/2013 20:00,0.064,16.462,0.064,17.642,0.048,18.822,0.208,20.002,0.1728,21.182,0.032,21.632,0.192,22.082,1.0112,22.482,0.064,22.882,0.032,23.282,0.032,23.682,0.032,24.082
07/17/2013 21:00,0.064,16.08,0.064,17.26,0.048,18.44,0.208,19.62,0.1728,20.8,0.032,21.25,0.192,21.7,1.0112,22.1,0.064,22.5,0.032,22.9,0.032,23.3,0.032,23.7
07/17/2013 22:00,0.064,15.601,0.064,16.781,0.048,17.961,0.208,19.141,0.1728,20.321,0.032,20.771,0.192,21.221,1.0112,21.621,0.064,22.021,0.032,22.421,0.032,22.821,0.032,23.221
07/17/2013 23:00,0.0638,15.122,0.0638,16.302,0.04785,17.482,0.20735,18.662,0.17226,19.842,0.0319,20.292,0.1914,20.742,1.00804,21.142,0.0638,21.542,0.0319,21.942,0.0319,22.342,0.0319,22.742
07/18/2013 0:00,0.0638,14.834,0.0638,16.014,0.04785,17.194,0.20735,18.374,0.17226,19.554,0.0319,20.004,0.1914,20.454,1.00804,20.854,0.0638,21.254,0.0319,21.654,0.0319,22.054,0.0319,22.454
07/18/2013 1:00,0.0638,14.449,0.0638,15.629,0.04785,16.809,0.20735,17.989,0.17226,19.169,0.0319,19.619,0.1914,20.069,1.00804,20.469,0.0638,20.869,0.0319,21.269,0.0319,21.669,0.0319,22.069
07/18/2013 2:00,0.0636,14.16,0.0636,15.34,0.0477,16.52,0.2067,17.7,0.17172,18.88,0.0318,19.33,0.1908,19.78,1.00488,20.18,0.0636,20.58,0.0318,20.98,0.0318,21.38,0.0318,21.78
07/18/2013 3:00,0.0636,13.87,0.0636,15.05,0.0477,16.23,0.2067,17.41,0.17172,18.59,0.0318,19.04,0.1908,19.49,1.00488,19.89,0.0636,20.29,0.0318,20.69,0.0318,21.09,0.0318,21.49
07/18/2013 4:00,0.0636,13.677,0.0636,14.857,0.0477,16.037,0.2067,17.217,0.17172,18.397,0.0318,18.847,0.1908,19.297,1.00488,19.697,0.0636,20.097,0.0318,20.497,0.0318,20.897,0.0318,21.297
07/18/2013 5:00,0.0634,13.484,0.0634,14.664,0.04755,15.844,0.20605,17.024,0.17118,18.204,0.0317,18.654,0.1902,19.104,1.00172,19.504,0.0634,19.904,0.0317,20.304,0.0317,20.704,0.0317,21.104
07/18/2013 6:00,0.0634,13.29,0.0634,14.47,0.04755,15.65,0.20605,16.83,0.17118,18.01,0.0317,18.46,0.1902,18.91,1.00172,19.31,0.0634,19.71,0.0317,20.11,0.0317,20.51,0.0317,20.91
07/18/2013 7:00,0.0634,13.387,0.0634,14.567,0.04755,15.747,0.20605,16.927,0.17118,18.107,0.0317,18.557,0.1902,19.007,1.00172,19.407,0.0634,19.807,0.0317,20.207,0.0317,20.607,0.0317,21.007
07/18/2013 8:00,0.0632,13.484,0.0632,14.664,0.0474,15.844,0.2054,17.024,0.17064,18.204,0.0316,18.654,0.1896,19.104,0.99856,19.504,0.0632,19.904,0.0316,20.304,0.0316,20.704,0.0316,21.104
07/18/2013 9:00,0.0632,13.967,0.0632,15.147,0.0474,16.327,0.2054,17.507,0.17064,18.687,0.0316,19.137,0.1896,19.587,0.99856,19.987,0.0632,20.387,0.0316,20.787,0.0316,21.187,0.0316,21.587
07/18/2013 10:00,0.0632,14.545,0.0632,15.725,0.0474,16.905,0.2054,18.085,0.17064,19.265,0.0316,19.715,0.1896,20.165,0.99856,20.565,0.0632,20.965,0.0316,21.365,0.0316,21.765,0.0316,22.165
07/18/2013 11:00,0.063,15.314,0.063,16.494,0.04725,17.674,0.20475,18.854,0.1701,20.034,0.0315,20.484,0.189,20.934,0.9954,21.334,0.063,21.734,0.0315,22.134,0.0315,22.534,0.0315,22.934
07/18/2013 12:00,0.063,15.984,0.063,17.164,0.04725,18.344,0.20475,19.524,0.1701,20.704,0.0315,21.154,0.189,21.604,0.9954,22.004,0.063,22.404,0.0315,22.804,0.0315,23.204,0.0315,23.604
07/18/2013 13:00,0.0628,16.271,0.0628,17.451,0.0471,18.631,0.2041,19.811,0.16956,20.991,0.0314,21.441,0.1884,21.891,0.99224,22.291,0.0628,22.691,0.0314,23.091,0.0314,23.491,0.0314,23.891
07/18/2013 14:00,0.0628,16.558,0.0628,17.738,0.0471,18.918,0.2041,20.098,0.16956,21.278,0.0314,21.728,0.1884,22.178,0.99224,22.578,0.0628,22.978,0.0314,23.378,0.0314,23.778,0.0314,24.178
07/18/2013 15:00,0.0626,17.035,0.0626,18.215,0.04695,19.395,0.20345,20.575,0.16902,21.755,0.0313,22.205,0.1878,22.655,0.98908,23.055,0.0626,23.455,0.0313,23.855,0.0313,24.255,0.0313,24.655
07/18/2013 16:00,0.0626,17.417,0.0626,18.597,0.04695,19.777,0.20345,20.957,0.16902,22.137,0.0313,22.587,0.1878,23.037,0.98908,23.437,0.0626,23.837,0.0313,24.237,0.0313,24.637,0.0313,25.037
07/18/2013 17:00,0.0624,17.321,0.0624,18.501,0.0468,19.681,0.2028,20.861,0.16848,22.041,0.0312,22.491,0.1872,22.941,0.98592,23.341,0.0624,23.741,0.0312,24.141,0.0312,24.541,0.0312,24.941
07/18/2013 18:00,0.0624,17.226,0.0624,18.406,0.0468,19.586,0.2028,20.766,0.16848,21.946,0.0312,22.396,0.1872,22.846,0.98592,23.246,0.0624,23.646,0.0312,24.046,0.0312,24.446,0.0312,24.846
07/18/2013 19:00,0.0624,16.94,0.0624,18.12,0.0468,19.3,0.2028,20.48,0.16848,21.66,0.0312,22.11,0.1872,22.56,0.98592,22.96,0.0624,23.36,0.0312,23.76,0.0312,24.16,0.0312,24.56
07/18/2013 20:00,0.0622,16.558,0.0622,17.738,0.04665,18.918,0.20215,20.098,0.16794,21.278,0.0311,21.728,0.1866,22.178,0.98276,22.578,0.0622,22.978,0.0311,23.378,0.0311,23.778,0.0311,24.178
07/18/2013 21:00,0.0622,16.176,0.0622,17.356,0.04665,18.536,0.20215,19.716,0.16794,20.896,0.0311,21.346,0.1866,21.796,0.98276,22.196,0.0622,22.596,0.0311,22.996,0.0311,23.396,0.0311,23.796
07/18/2013 22:00,0.062,15.793,0.062,16.973,0.0465,18.153,0.2015,19.333,0.1674,20.513,0.031,20.963,0.186,21.413,0.9796,21.813,0.062,22.213,0.031,22.613,0.031,23.013,0.031,23.413
07/18/2013 23:00,0.062,15.314,0.062,16.494,0.0465,17.674,0.2015,18.854,0.1674,20.034,0.031,20.484,0.186,20.934,0.9796,21.334,0.062,21.734,0.031,22.134,0.031,22.534,0.031,22.934
07/19/2013 0:00,0.0618,14.93,0.0618,16.11,0.04635,17.29,0.20085,18.47,0.16686,19.65,0.0309,20.1,0.1854,20.55,0.97644,20.95,0.0618,21.35,0.0309,21.75,0.0309,22.15,0.0309,22.55
07/19/2013 1:00,0.0618,14.641,0.0618,15.821,0.04635,17.001,0.20085,18.181,0.16686,19.361,0.0309,19.811,0.1854,20.261,0.97644,20.661,0.0618,21.061,0.0309,21.461,0.0309,21.861,0.0309,22.261
07/19/2013 2:00,0.0616,14.353,0.0616,15.533,0.0462,16.713,0.2002,17.893,0.16632,19.073,0.0308,19.523,0.1848,19.973,0.97328,20.373,0.0616,20.773,0.0308,21.173,0.0308,21.573,0.0308,21.973
07/19/2013 3:00,0.0616,14.063,0.0616,15.243,0.0462,16.423,0.2002,17.603,0.16632,18.783,0.0308,19.233,0.1848,19.683,0.97328,20.083,0.0616,20.483,0.0308,20.883,0.0308,21.283,0.0308,21.683
07/19/2013 4:00,0.0614,13.87,0.0614,15.05,0.04605,16.23,0.19955,17.41,0.16578,18.59,0.0307,19.04,0.1842,19.49,0.97012,19.89,0.0614,20.29,0.0307,20.69,0.0307,21.09,0.0307,21.49
07/19/2013 5:00,0.0614,13.677,0.0614,14.857,0.04605,16.037,0.19955,17.217,0.16578,18.397,0.0307,18.847,0.1842,19.297,0.97012,19.697,0.0614,20.097,0.0307,20.497,0.0307,20.897,0.0307,21.297
07/19/2013 6:00,0.0612,13.581,0.0612,14.761,0.0459,15.941,0.1989,17.121,0.16524,18.301,0.0306,18.751,0.1836,19.201,0.96696,19.601,0.0612,20.001,0.0306,20.401,0.0306,20.801,0.0306,21.201
07/19/2013 7:00,0.0612,13.581,0.0612,14.761,0.0459,15.941,0.1989,17.121,0.16524,18.301,0.0306,18.751,0.1836,19.201,0.96696,19.601,0.0612,20.001,0.0306,20.401,0.0306,20.801,0.0306,21.201
07/19/2013 8:00,0.061,13.774,0.061,14.954,0.04575,16.134,0.19825,17.314,0.1647,18.494,0.0305,18.944,0.183,19.394,0.9638,19.794,0.061,20.194,0.0305,20.594,0.0305,20.994,0.0305,21.394
07/19/2013 9:00,0.061,14.16,0.061,15.34,0.04575,16.52,0.19825,17.7,0.1647,18.88,0.0305,19.33,0.183,19.78,0.9638,20.18,0.061,20.58,0.0305,20.98,0.0305,21.38,0.0305,21.78
07/19/2013 10:00,0.0608,14.738,0.0608,15.918,0.0456,17.098,0.1976,18.278,0.16416,19.458,0.0304,19.908,0.1824,20.358,0.96064,20.758,0.0608,21.158,0.0304,21.558,0.0304,21.958,0.0304,22.358
07/19/2013 11:00,0.0608,15.314,0.0608,16.494,0.0456,17.674,0.1976,18.854,0.16416,20.034,0.0304,20.484,0.1824,20.934,0.96064,21.334,0.0608,21.734,0.0304,22.134,0.0304,22.534,0.0304,22.934
07/19/2013 12:00,0.0606,15.218,0.0606,16.398,0.04545,17.578,0.19695,18.758,0.16362,19.938,0.0303,20.388,0.1818,20.838,0.95748,21.238,0.0606,21.638,0.0303,22.038,0.0303,22.438,0.0303,22.838
07/19/2013 13:00,0.0606,15.697,0.0606,16.877,0.04545,18.057,0.19695,19.237,0.16362,20.417,0.0303,20.867,0.1818,21.317,0.95748,21.717,0.0606,22.117,0.0303,22.517,0.0303,22.917,0.0303,23.317
07/19/2013 14:00,0.0606,15.984,0.0606,17.164,0.04545,18.344,0.19695,19.524,0.16362,20.704,0.0303,21.154,0.1818,21.604,0.95748,22.004,0.0606,22.404,0.0303,22.804,0.0303,23.204,0.0303,23.604
07/19/2013 15:00,0.0606,16.271,0.0606,17.451,0.04545,18.631,0.19695,19.811,0.16362,20.991,0.0303,21.441,0.1818,21.891,0.95748,22.291,0.0606,22.691,0.0303,23.091,0.0303,23.491,0.0303,23.891
07/19/2013 16:00,0.0606,16.367,0.0606,17.547,0.04545,18.727,0.19695,19.907,0.16362,21.087,0.0303,21.537,0.1818,21.987,0.95748,22.387,0.0606,22.787,0.0303,23.187,0.0303,23.587,0.0303,23.987
07/19/2013 17:00,0.0606,16.367,0.0606,17.547,0.04545,18.727,0.19695,19.907,0.16362,21.087,0.0303,21.537,0.1818,21.987,0.95748,22.387,0.0606,22.787,0.0303,23.187,0.0303,23.587,0.0303,23.987
