Stream_KM,Elevation,Gradient,BottomWidth,ChannelAngleZ ,Mannings_n,SedThermalConductivity,SedThermalDiffusivity,SedHyporheicThickness,%HyporheicExchange,Porosity
25.15,219,0.001,6,0.15,1,2,0.0064,0.1,0.01,0.5
25.1,219,0.001,6,0.15,1,2,0.0064,0.1,0.01,0.5
25.05,219,0.001,6,0.15,1,2,0.0064,0.1,0.01,0.5
25,219,0.001,6,0.15,1,2,0.0064,0.1,0.01,0.5
24.95,219,0.001,6,0.15,1,2,0.0064,0.1,0.01,0.5
24.9,219,0.001,6,0.5,1,2,0.0064,0.1,0.01,0.5
24.85,219,0.001,6,0.5,1,2,0.0064,0.1,0.01,0.5
24.8,219,0.001,6,0.5,1,2,0.0064,0.1,0.01,0.5
24.75,219,0.001,6,0.5,1,2,0.0064,0.1,0.01,0.5
24.7,219,0.001,6,0.5,1,2,0.0064,0.1,0.01,0.5
24.65,219,0.001,6,0.5,1,2,0.0064,0.1,0.01,0.5
24.6,219,0.001,6,0.5,1,2,0.0064,0.1,0.01,0.5
24.55,219,0.001,6,0.5,1,2,0.0064,0.1,0.01,0.5
24.5,219,0.001,6,0.5,1,2,0.0064,0.1,0.01,0.5
24.45,219,0.001,6,0.5,1,2,0.0064,0.1,0.01,0.5
24.4,219,0.001,6,0.5,1,2,0.0064,0.1,0.01,0.5
24.35,219,0.001,6,0.5,1,2,0.0064,0.1,0.01,0.5
24.3,219,0.001,6,0.5,1,2,0.0064,0.1,0.01,0.5
24.25,219,0.001,6,0.5,1,2,0.0064,0.1,0.01,0.5
24.2,219,0.001,6,0.5,1,2,0.0064,0.1,0.01,0.5
24.15,219,0.001,6,0.5,1,2,0.0064,0.1,0.01,0.5
24.1,219,0.001,6,0.5,1,2,0.0064,0.1,0.01,0.5
24.05,215,0.08,6,0.5,1,2,0.0064,0.1,0.01,0.5
24,215,0.001,6,0.5,1,2,0.0064,0.1,0.01,0.5
23.95,215,0.001,6,0.5,1,2,0.0064,0.1,0.01,0.5
23.9,215,0.001,6,0.5,1,2,0.0064,0.1,0.01,0.5
23.85,215,0.001,6,0.5,0.035,2,0.0064,0.1,0.01,0.5
23.8,215,0.001,6,0.5,0.035,2,0.0064,0.1,0.01,0.5
23.75,215,0.001,6,0.5,0.035,2,0.0064,0.1,0.01,0.5
23.7,218,0.001,6,0.5,0.035,2,0.0064,0.1,0.01,0.5
23.65,214,0.08,6,0.5,0.035,2,0.0064,0.1,0.01,0.5
23.6,214,0.001,6,0.5,0.035,2,0.0064,0.1,0.01,0.5
23.55,214,0.001,6,0.5,0.035,2,0.0064,0.1,0.01,0.5
23.5,214,0.001,6,0.5,0.035,2,0.0064,0.1,0.01,0.5
23.45,215,0.001,6,0.15,0.035,2,0.0064,0.1,0.01,0.5
23.4,214,0.02,6,0.15,0.035,2,0.0064,0.1,0.01,0.5
23.35,214,0.001,6,0.15,0.035,2,0.0064,0.1,0.01,0.5
23.3,214,0.001,6,0.15,0.035,2,0.0064,0.1,0.01,0.5
23.25,214,0.001,6,0.15,0.035,2,0.0064,0.1,0.01,0.5
23.2,214,0.001,6,0.15,0.035,2,0.0064,0.1,0.01,0.5
23.15,214,0.001,6,0.15,0.035,2,0.0064,0.1,0.01,0.5
23.1,214,0.001,10,0.15,0.035,2,0.0064,0.1,0.01,0.5
23.05,214,0.001,10,0.15,0.035,2,0.0064,0.1,0.01,0.5
23,214,0.001,10,0.15,0.035,2,0.0064,0.1,0.01,0.5
22.95,214,0.001,10,0.15,0.035,2,0.0064,0.1,0.01,0.5
22.9,214,0.001,10,0.15,0.035,2,0.0064,0.1,0.01,0.5
22.85,214,0.001,10,0.15,0.035,2,0.0064,0.1,0.01,0.5
22.8,214,0.001,10,0.15,0.035,2,0.0064,0.1,0.01,0.5
22.75,214,0.001,10,0.15,0.035,2,0.0064,0.1,0.01,0.5
22.7,214,0.001,10,0.15,0.035,2,0.0064,0.1,0.01,0.5
22.65,214,0.001,10,0.15,0.035,2,0.0064,0.1,0.01,0.5
22.6,214,0.001,10,0.15,0.035,2,0.0064,0.1,0.01,0.5
22.55,214,0.001,10,0.15,0.035,2,0.0064,0.1,0.01,0.5
22.5,214,0.001,10,0.15,0.035,2,0.0064,0.1,0.01,0.5
22.45,214,0.001,10,0.15,0.035,2,0.0064,0.1,0.01,0.5
22.4,214,0.001,10,0.15,0.035,2,0.0064,0.1,0.01,0.5
22.35,214,0.001,10,0.15,0.035,2,0.0064,0.1,0.01,0.5
22.3,213,0.02,10,0.15,0.035,2,0.0064,0.1,0.01,0.5
22.25,213,0.001,10,0.15,0.035,2,0.0064,0.1,0.01,0.5
22.2,213,0.001,10,0.15,0.035,2,0.0064,0.1,0.01,0.5
22.15,214,0.001,10,0.15,0.035,2,0.0064,0.1,0.01,0.5
22.1,214,0.001,10,0.15,0.03,2,0.0064,0.1,0.01,0.5
22.05,213,0.02,10,0.15,0.03,2,0.0064,0.1,0.01,0.5
22,213,0.001,10,0.15,0.03,2,0.0064,0.1,0.01,0.5
21.95,213,0.001,10,0.15,0.03,2,0.0064,0.1,0.01,0.5
21.9,213,0.001,10,0.15,0.03,2,0.0064,0.1,0.01,0.5
21.85,214,0.001,10,0.15,0.03,2,0.0064,0.1,0.01,0.5
21.8,214,0.001,10,0.15,0.03,2,0.0064,0.1,0.01,0.5
21.75,213,0.02,10,0.15,0.03,2,0.0064,0.1,0.01,0.5
21.7,214,0.001,10,0.15,0.03,2,0.0064,0.1,0.01,0.5
21.65,213,0.02,10,0.15,0.03,2,0.0064,0.1,0.01,0.5
21.6,213,0.001,10,0.15,0.03,2,0.0064,0.1,0.01,0.5
21.55,213,0.001,10,0.15,0.03,2,0.0064,0.1,0.01,0.5
21.5,214,0.001,10,0.15,0.03,2,0.0064,0.1,0.01,0.5
21.45,213,0.02,10,0.15,0.03,2,0.0064,0.1,0.01,0.5
21.4,214,0.001,10,0.15,0.03,2,0.0064,0.1,0.01,0.5
21.35,213,0.02,10,0.15,0.03,2,0.0064,0.1,0.01,0.5
21.3,213,0.001,10,0.15,0.03,2,0.0064,0.1,0.01,0.5
21.25,213,0.001,10,0.15,0.03,2,0.0064,0.1,0.01,0.5
21.2,213,0.001,10,0.15,0.03,2,0.0064,0.1,0.01,0.5
21.15,214,0.001,10,0.15,0.03,2,0.0064,0.1,0.01,0.5
21.1,213,0.02,10,0.15,0.03,2,0.0064,0.1,0.01,0.5
21.05,213,0.001,10,0.15,0.03,2,0.0064,0.1,0.01,0.5
21,213,0.001,10,0.15,0.03,2,0.0064,0.1,0.01,0.5
20.95,213,0.001,10,0.15,0.03,2,0.0064,0.1,0.01,0.5
20.9,214,0.001,10,0.15,0.03,2,0.0064,0.1,0.01,0.5
20.85,213,0.02,10,0.15,1,2,0.0064,0.1,0.01,0.5
20.8,214,0.001,10,0.15,1,2,0.0064,0.1,0.01,0.5
20.75,214,0.001,10,0.15,1,2,0.0064,0.1,0.01,0.5
20.7,213,0.02,10,0.15,1,2,0.0064,0.1,0.01,0.5
20.65,214,0.001,10,0.15,1,2,0.0064,0.1,0.01,0.5
20.6,213,0.02,10,0.15,1,2,0.0064,0.1,0.01,0.5
20.55,213,0.001,10,0.15,0.04,2,0.0064,0.1,0.01,0.45
20.5,211,0.04,10,0.15,0.04,2,0.0064,0.1,0.01,0.45
20.45,210,0.02,10,0.15,0.04,2,0.0064,0.1,0.01,0.45
20.4,210,0.001,10,0.15,0.04,2,0.0064,0.1,0.01,0.45
20.35,210,0.001,10,0.15,0.04,2,0.0064,0.1,0.01,0.45
20.3,211,0.001,10,0.15,0.04,2,0.0064,0.1,0.01,0.45
20.25,210,0.02,10,0.15,0.04,2,0.0064,0.1,0.01,0.45
20.2,210,0.001,10,0.15,0.04,2,0.0064,0.1,0.01,0.45
20.15,210,0.001,10,0.15,0.04,2,0.0064,0.1,0.01,0.45
20.1,209,0.02,10,0.15,0.04,2,0.0064,0.1,0.01,0.45
20.05,210,0.001,10,0.15,0.04,2,0.0064,0.1,0.01,0.45
20,209,0.02,10,0.15,0.04,2,0.0064,0.1,0.01,0.45
19.95,213,0.001,10,0.15,0.04,2,0.0064,0.1,0.01,0.45
19.9,209,0.08,10,0.15,0.04,2,0.0064,0.1,0.01,0.45
19.85,209,0.001,10,0.15,0.04,2,0.0064,0.1,0.01,0.45
19.8,210,0.001,10,0.15,0.04,2,0.0064,0.1,0.01,0.45
19.75,210,0.001,10,0.15,0.04,2,0.0064,0.1,0.01,0.45
19.7,209,0.02,10,0.15,0.04,2,0.0064,0.1,0.01,0.45
19.65,211,0.001,10,0.15,0.04,2,0.0064,0.1,0.01,0.45
19.6,209,0.04,10,0.15,0.04,2,0.0064,0.1,0.01,0.45
19.55,209,0.001,10,0.15,0.04,2,0.0064,0.1,0.01,0.45
19.5,209,0.001,10,0.15,0.04,2,0.0064,0.1,0.01,0.45
19.45,209,0.001,10,0.15,0.04,2,0.0064,0.1,0.01,0.45
19.4,209,0.001,10,0.15,0.04,2,0.0064,0.1,0.01,0.45
19.35,210,0.001,10,0.15,0.04,2,0.0064,0.1,0.01,0.45
19.3,209,0.02,10,0.15,0.04,2,0.0064,0.1,0.01,0.45
19.25,210,0.001,10,0.15,0.04,2,0.0064,0.1,0.01,0.45
19.2,209,0.02,10,0.15,0.04,2,0.0064,0.1,0.01,0.45
19.15,210,0.001,10,0.15,0.04,2,0.0064,0.1,0.01,0.45
19.1,210,0.001,10,0.15,0.04,2,0.0064,0.1,0.01,0.45
19.05,209,0.02,10,0.15,0.04,2,0.0064,0.1,0.01,0.45
19,209,0.001,10,0.15,0.04,2,0.0064,0.1,0.01,0.45
18.95,209,0.001,10,0.15,0.04,2,0.0064,0.1,0.01,0.45
18.9,209,0.001,10,0.15,0.04,2,0.0064,0.1,0.01,0.45
18.85,209,0.001,10,0.15,0.04,2,0.0064,0.1,0.01,0.45
18.8,209,0.001,10,0.15,0.04,2,0.0064,0.1,0.01,0.45
18.75,209,0.001,10,0.15,0.04,2,0.0064,0.1,0.01,0.45
18.7,209,0.001,10,0.15,0.04,2,0.0064,0.1,0.01,0.45
18.65,209,0.001,10,0.15,0.04,2,0.0064,0.1,0.01,0.45
18.6,209,0.001,10,0.15,0.04,2,0.0064,0.1,0.01,0.45
18.55,209,0.001,10,0.15,0.04,2,0.0064,0.1,0.01,0.45
18.5,209,0.001,10,0.15,0.04,2,0.0064,0.1,0.01,0.45
18.45,209,0.001,10,0.15,0.04,2,0.0064,0.1,0.01,0.45
18.4,209,0.001,10,0.15,0.04,2,0.0064,0.1,0.01,0.45
18.35,209,0.001,10,0.15,0.04,2,0.0064,0.1,0.01,0.45
18.3,209,0.001,10,0.15,0.04,2,0.0064,0.1,0.01,0.45
18.25,209,0.001,10,0.15,0.04,2,0.0064,0.1,0.01,0.45
18.2,209,0.001,10,0.15,0.04,2,0.0064,0.1,0.01,0.45
18.15,209,0.001,10,0.15,0.04,2,0.0064,0.1,0.01,0.45
18.1,209,0.001,10,0.15,0.04,2,0.0064,0.1,0.01,0.45
18.05,209,0.001,10,0.15,0.04,2,0.0064,0.1,0.01,0.45
18,209,0.001,10,0.15,0.04,2,0.0064,0.1,0.01,0.45
17.95,209,0.001,10,0.15,0.04,2,0.0064,0.1,0.01,0.45
17.9,209,0.001,10,0.15,0.04,2,0.0064,0.1,0.01,0.45
17.85,209,0.001,10,0.15,0.04,2,0.0064,0.1,0.01,0.45
17.8,209,0.001,10,0.15,0.04,2,0.0064,0.1,0.01,0.45
17.75,209,0.001,10,0.15,0.04,2,0.0064,0.1,0.01,0.45
17.7,209,0.001,10,0.15,0.04,2,0.0064,0.1,0.01,0.45
17.65,210,0.001,10,0.15,0.04,2,0.0064,0.1,0.01,0.45
17.6,209,0.02,10,0.15,0.04,2,0.0064,0.1,0.01,0.45
17.55,209,0.001,10,0.15,1,2,0.0064,0.1,0.01,0.5
17.5,209,0.001,5,0.15,1,2,0.0064,0.1,0.01,0.5
17.45,209,0.001,5,0.15,1,2,0.0064,0.1,0.01,0.5
17.4,209,0.001,5,0.15,1,2,0.0064,0.1,0.01,0.5
17.35,209,0.001,5,0.15,1,2,0.0064,0.1,0.01,0.5
17.3,205,0.08,5,0.15,0.02,2,0.0064,0.1,0.01,0.35
17.25,205,0.001,5,0.15,0.02,2,0.0064,0.1,0.01,0.35
17.2,205,0.001,5,0.15,0.02,2,0.0064,0.1,0.01,0.35
17.15,205,0.001,5,0.15,0.02,2,0.0064,0.1,0.01,0.35
17.1,205,0.001,5,0.15,0.02,2,0.0064,0.1,0.01,0.35
17.05,205,0.001,5,0.15,0.02,2,0.0064,0.1,0.01,0.35
17,205,0.001,5,0.15,0.02,2,0.0064,0.1,0.01,0.35
16.95,205,0.001,5,0.15,0.02,2,0.0064,0.1,0.01,0.35
16.9,205,0.001,5,0.15,0.02,2,0.0064,0.1,0.01,0.35
16.85,205,0.001,5,0.15,0.02,2,0.0064,0.1,0.01,0.35
16.8,205,0.001,5,0.15,0.02,2,0.0064,0.1,0.01,0.35
16.75,204,0.02,5,0.15,0.02,2,0.0064,0.1,0.01,0.35
16.7,205,0.001,5,0.15,0.02,2,0.0064,0.1,0.01,0.35
16.65,204,0.02,5,0.15,0.02,2,0.0064,0.1,0.01,0.35
16.6,204,0.001,5,0.15,0.02,2,0.0064,0.1,0.01,0.35
16.55,204,0.001,5,0.15,0.02,2,0.0064,0.1,0.01,0.35
16.5,204,0.001,5,0.15,0.02,2,0.0064,0.1,0.01,0.35
16.45,204,0.001,5,0.15,0.02,2,0.0064,0.1,0.01,0.35
16.4,204,0.001,5,0.15,0.02,2,0.0064,0.1,0.01,0.35
16.35,204,0.001,5,0.15,0.02,2,0.0064,0.1,0.01,0.35
16.3,204,0.001,5,0.15,0.02,2,0.0064,0.1,0.01,0.35
16.25,204,0.001,5,0.15,0.02,2,0.0064,0.1,0.01,0.35
16.2,204,0.001,5,0.15,0.02,2,0.0064,0.1,0.01,0.35
16.15,204,0.001,5,0.15,0.02,2,0.0064,0.1,0.01,0.35
16.1,204,0.001,5,0.15,0.02,2,0.0064,0.1,0.01,0.35
16.05,204,0.001,5,0.15,0.02,2,0.0064,0.1,0.01,0.35
16,204,0.001,5,0.15,0.02,2,0.0064,0.1,0.01,0.35
15.95,204,0.001,5,0.15,0.02,2,0.0064,0.1,0.01,0.35
15.9,204,0.001,5,0.15,0.02,2,0.0064,0.1,0.01,0.35
15.85,203,0.02,5,0.15,0.02,2,0.0064,0.1,0.01,0.35
15.8,203,0.001,5,0.15,0.02,2,0.0064,0.1,0.01,0.35
15.75,203,0.001,5,0.15,0.02,2,0.0064,0.1,0.01,0.35
15.7,203,0.001,5,0.15,0.02,2,0.0064,0.1,0.01,0.35
15.65,204,0.001,8,0.15,0.02,2,0.0064,0.1,0.01,0.35
15.6,203,0.02,8,0.15,0.02,2,0.0064,0.1,0.01,0.35
15.55,203,0.001,8,0.15,0.02,2,0.0064,0.1,0.01,0.35
15.5,203,0.001,8,0.15,0.02,2,0.0064,0.1,0.01,0.35
15.45,204,0.001,8,0.15,0.02,2,0.0064,0.1,0.01,0.35
15.4,203,0.02,8,0.15,0.02,2,0.0064,0.1,0.01,0.35
15.35,203,0.001,8,0.15,0.02,2,0.0064,0.1,0.01,0.35
15.3,203,0.001,8,0.15,0.02,2,0.0064,0.1,0.01,0.35
15.25,203,0.001,8,0.15,0.02,2,0.0064,0.1,0.01,0.35
15.2,203,0.001,8,0.15,0.02,2,0.0064,0.1,0.01,0.35
15.15,203,0.001,8,0.15,0.02,2,0.0064,0.1,0.01,0.35
15.1,203,0.001,8,0.15,0.02,2,0.0064,0.1,0.01,0.35
15.05,202,0.02,8,0.15,0.02,2,0.0064,0.1,0.01,0.35
15,203,0.001,8,0.15,0.02,2,0.0064,0.1,0.01,0.35
14.95,202,0.02,8,0.15,0.02,2,0.0064,0.1,0.01,0.35
14.9,202,0.001,8,0.15,0.02,2,0.0064,0.1,0.01,0.35
14.85,202,0.001,8,0.15,0.02,2,0.0064,0.1,0.01,0.35
14.8,202,0.001,8,0.15,0.02,2,0.0064,0.1,0.01,0.35
14.75,202,0.001,8,0.15,0.02,2,0.0064,0.1,0.01,0.35
14.7,202,0.001,8,0.15,0.02,2,0.0064,0.1,0.01,0.35
14.65,202,0.001,8,0.15,0.02,2,0.0064,0.1,0.01,0.35
14.6,202,0.001,8,0.15,0.02,2,0.0064,0.1,0.01,0.35
14.55,203,0.001,8,0.15,0.02,2,0.0064,0.1,0.01,0.35
14.5,202,0.02,8,0.15,0.02,2,0.0064,0.1,0.01,0.35
14.45,202,0.001,8,0.15,0.02,2,0.0064,0.1,0.01,0.35
14.4,202,0.001,8,0.15,0.02,2,0.0064,0.1,0.01,0.35
14.35,202,0.001,8,0.15,0.02,2,0.0064,0.1,0.01,0.35
14.3,203,0.001,8,0.15,0.02,2,0.0064,0.1,0.01,0.35
14.25,202,0.02,8,0.15,0.02,2,0.0064,0.1,0.01,0.35
14.2,202,0.001,8,0.15,0.02,2,0.0064,0.1,0.01,0.35
14.15,202,0.001,8,0.15,0.02,2,0.0064,0.1,0.01,0.35
14.1,201,0.02,8,0.15,0.02,2,0.0064,0.1,0.01,0.35
14.05,201,0.001,8,0.15,0.02,2,0.0064,0.1,0.01,0.35
14,201,0.001,8,0.15,0.02,2,0.0064,0.1,0.01,0.35
13.95,201,0.001,8,0.15,0.02,2,0.0064,0.1,0.01,0.35
13.9,201,0.001,8,0.15,0.02,2,0.0064,0.1,0.01,0.35
13.85,201,0.001,8,0.15,0.02,2,0.0064,0.1,0.01,0.35
13.8,201,0.001,8,0.15,0.02,2,0.0064,0.1,0.01,0.35
13.75,201,0.001,8,0.15,0.02,2,0.0064,0.1,0.01,0.35
13.7,201,0.001,8,0.15,0.02,2,0.0064,0.1,0.01,0.35
13.65,201,0.001,8,0.15,0.02,2,0.0064,0.1,0.01,0.35
13.6,201,0.001,8,0.15,0.02,2,0.0064,0.1,0.01,0.35
13.55,200,0.02,8,0.15,0.02,2,0.0064,0.1,0.01,0.35
13.5,200,0.001,8,0.15,0.02,2,0.0064,0.1,0.01,0.35
13.45,200,0.001,8,0.15,0.02,2,0.0064,0.1,0.01,0.35
13.4,200,0.001,8,0.15,0.02,2,0.0064,0.1,0.01,0.35
13.35,200,0.001,8,0.15,0.02,2,0.0064,0.1,0.01,0.35
13.3,200,0.001,8,0.15,0.02,2,0.0064,0.1,0.01,0.35
13.25,200,0.001,8,0.15,0.02,2,0.0064,0.1,0.01,0.35
13.2,200,0.001,8,0.15,0.02,2,0.0064,0.1,0.01,0.35
13.15,200,0.001,8,0.15,0.02,2,0.0064,0.1,0.01,0.35
13.1,200,0.001,8,0.15,0.02,2,0.0064,0.1,0.01,0.35
13.05,200,0.001,8,0.15,0.02,2,0.0064,0.1,0.01,0.35
13,200,0.001,8,0.15,0.02,2,0.0064,0.1,0.01,0.35
12.95,200,0.001,8,0.15,0.02,2,0.0064,0.1,0.01,0.35
12.9,200,0.001,8,0.15,0.02,2,0.0064,0.1,0.01,0.35
12.85,199,0.02,8,0.15,0.02,2,0.0064,0.1,0.01,0.35
12.8,199,0.001,8,0.15,0.02,2,0.0064,0.1,0.01,0.35
12.75,199,0.001,8,0.15,0.02,2,0.0064,0.1,0.01,0.35
12.7,199,0.001,8,0.15,0.02,2,0.0064,0.1,0.01,0.35
12.65,199,0.001,8,0.15,0.02,2,0.0064,0.1,0.01,0.35
12.6,199,0.001,8,0.15,0.02,2,0.0064,0.1,0.01,0.35
12.55,199,0.001,8,0.15,0.02,2,0.0064,0.1,0.01,0.35
12.5,199,0.001,6,0.15,0.02,2,0.0064,0.1,0.01,0.35
12.45,199,0.001,6,0.15,0.02,2,0.0064,0.1,0.01,0.35
12.4,199,0.001,6,0.15,0.02,2,0.0064,0.1,0.01,0.35
12.35,199,0.001,6,0.15,0.02,2,0.0064,0.1,0.01,0.35
12.3,199,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
12.25,199,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
12.2,199,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
12.15,199,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
12.1,199,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
12.05,199,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
12,198,0.02,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
11.95,198,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
11.9,198,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
11.85,198,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
11.8,198,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
11.75,198,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
11.7,198,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
11.65,198,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
11.6,198,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
11.55,197,0.02,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
11.5,198,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
11.45,198,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
11.4,197,0.02,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
11.35,197,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
11.3,197,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
11.25,197,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
11.2,197,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
11.15,197,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
11.1,197,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
11.05,197,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
11,197,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
10.95,197,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
10.9,197,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
10.85,197,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
10.8,197,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
10.75,197,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
10.7,197,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
10.65,197,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
10.6,197,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
10.55,197,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
10.5,197,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
10.45,197,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
10.4,197,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
10.35,197,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
10.3,197,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
10.25,197,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
10.2,197,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
10.15,197,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
10.1,197,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
10.05,197,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
10,197,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
9.95,197,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
9.9,197,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
9.85,197,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
9.8,196,0.02,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
9.75,196,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
9.7,197,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
9.65,196,0.02,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
9.6,196,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
9.55,196,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
9.5,197,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
9.45,196,0.02,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
9.4,196,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
9.35,196,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
9.3,196,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
9.25,196,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
9.2,196,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
9.15,196,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
9.1,195,0.02,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
9.05,195,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
9,195,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
8.95,195,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
8.9,195,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
8.85,195,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
8.8,195,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
8.75,195,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
8.7,195,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
8.65,195,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
8.6,195,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
8.55,196,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
8.5,195,0.02,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
8.45,195,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
8.4,194,0.02,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
8.35,194,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
8.3,195,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
8.25,194,0.02,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
8.2,194,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
8.15,194,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
8.1,194,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
8.05,195,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
8,195,0.02,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
7.95,194,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
7.9,194,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
7.85,194,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
7.8,194,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
7.75,195,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
7.7,195,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
7.65,193,0.04,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
7.6,193,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
7.55,194,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
7.5,194,0.001,1.5,0.15,0.02,2,0.0064,0.1,0.01,0.35
