DateTime,BC_Inflow_cms,BC_Temp_C
07/17/2013 4:00,0.162133333,11.334
07/17/2013 5:00,0.162133333,11.236
07/17/2013 6:00,0.162133333,11.139
07/17/2013 7:00,0.164977778,11.236
07/17/2013 8:00,0.164977778,11.722
07/17/2013 9:00,0.164977778,12.207
07/17/2013 10:00,0.164977778,13.173
07/17/2013 11:00,0.164977778,15.664
07/17/2013 12:00,0.164977778,14.613
07/17/2013 13:00,0.164977778,14.709
07/17/2013 14:00,0.164977778,14.9
07/17/2013 15:00,0.164977778,15.091
07/17/2013 16:00,0.162133333,14.804
07/17/2013 17:00,0.162133333,14.517
07/17/2013 18:00,0.162133333,14.23
07/17/2013 19:00,0.162133333,14.134
07/17/2013 20:00,0.162133333,13.75
07/17/2013 21:00,0.162133333,13.558
07/17/2013 22:00,0.162133333,13.269
07/17/2013 23:00,0.162133333,12.98
07/18/2013 0:00,0.159288889,12.69
07/18/2013 1:00,0.159288889,12.497
07/18/2013 2:00,0.159288889,12.304
07/18/2013 3:00,0.159288889,12.11
07/18/2013 4:00,0.159288889,12.013
07/18/2013 5:00,0.159288889,11.916
07/18/2013 6:00,0.159288889,11.819
07/18/2013 7:00,0.159288889,12.013
07/18/2013 8:00,0.159288889,12.401
07/18/2013 9:00,0.156444444,12.98
07/18/2013 10:00,0.156444444,13.076
07/18/2013 11:00,0.156444444,14.134
07/18/2013 12:00,0.156444444,14.421
07/18/2013 13:00,0.156444444,14.804
07/18/2013 14:00,0.156444444,15.282
07/18/2013 15:00,0.156444444,15.091
07/18/2013 16:00,0.156444444,14.804
07/18/2013 17:00,0.156444444,14.517
07/18/2013 18:00,0.156444444,14.23
07/18/2013 19:00,0.156444444,14.038
07/18/2013 20:00,0.156444444,13.846
07/18/2013 21:00,0.156444444,13.654
07/18/2013 22:00,0.156444444,13.365
07/18/2013 23:00,0.156444444,13.173
07/19/2013 0:00,0.156444444,12.98
07/19/2013 1:00,0.156444444,12.787
07/19/2013 2:00,0.156444444,12.594
07/19/2013 3:00,0.156444444,12.497
07/19/2013 4:00,0.156444444,12.304
07/19/2013 5:00,0.156444444,12.207
07/19/2013 6:00,0.156444444,12.11
07/19/2013 7:00,0.156444444,12.304
07/19/2013 8:00,0.156444444,12.69
07/19/2013 9:00,0.156444444,13.173
07/19/2013 10:00,0.156444444,13.846
07/19/2013 11:00,0.156444444,15.282
07/19/2013 12:00,0.156444444,14.23
07/19/2013 13:00,0.156444444,14.517
07/19/2013 14:00,0.156444444,14.421
07/19/2013 15:00,0.156444444,14.325
07/19/2013 16:00,0.156444444,14.325
07/19/2013 17:00,0.156444444,14.325
07/19/2013 18:00,0.156444444,14.325
07/19/2013 19:00,0.156444444,14.134
07/19/2013 20:00,0.156444444,13.942
07/19/2013 21:00,0.156444444,13.846
07/19/2013 22:00,0.156444444,13.654
07/19/2013 23:00,0.156444444,13.365
07/20/2013 0:00,0.156444444,13.269
07/20/2013 1:00,0.156444444,13.173
07/20/2013 2:00,0.156444444,12.98
07/20/2013 3:00,0.156444444,12.883
07/20/2013 4:00,0.156444444,12.787
07/20/2013 5:00,0.156444444,12.594
07/20/2013 6:00,0.156444444,12.594
07/20/2013 7:00,0.156444444,12.69
07/20/2013 8:00,0.156444444,13.173
07/20/2013 9:00,0.156444444,13.654
07/20/2013 10:00,0.156444444,14.421
07/20/2013 11:00,0.156444444,16.618
07/20/2013 12:00,0.156444444,15.664
07/20/2013 13:00,0.156444444,15.473
07/20/2013 14:00,0.156444444,15.473
07/20/2013 15:00,0.1536,15.187
07/20/2013 16:00,0.1536,15.091
07/20/2013 17:00,0.1536,14.9
07/20/2013 18:00,0.1536,14.709
07/20/2013 19:00,0.1536,14.421
07/20/2013 20:00,0.150755556,14.23
07/20/2013 21:00,0.150755556,13.942
07/20/2013 22:00,0.150755556,13.75
07/20/2013 23:00,0.150755556,13.558
07/21/2013 0:00,0.147911111,13.461
07/21/2013 1:00,0.147911111,13.269
07/21/2013 2:00,0.147911111,13.076
07/21/2013 3:00,0.147911111,12.883
07/21/2013 4:00,0.147911111,12.69
07/21/2013 5:00,0.145066667,12.594
07/21/2013 6:00,0.145066667,12.497
07/21/2013 7:00,0.145066667,12.497
07/21/2013 8:00,0.145066667,12.883
07/21/2013 9:00,0.145066667,13.365
07/21/2013 10:00,0.142222222,13.846
07/21/2013 11:00,0.142222222,16.237
07/21/2013 12:00,0.142222222,14.996
07/21/2013 13:00,0.142222222,15.282
07/21/2013 14:00,0.142222222,15.473
07/21/2013 15:00,0.142222222,15.473
07/21/2013 16:00,0.142222222,15.282
07/21/2013 17:00,0.142222222,15.091
07/21/2013 18:00,0.142222222,14.709
07/21/2013 19:00,0.142222222,14.517
07/21/2013 20:00,0.142222222,14.23
07/21/2013 21:00,0.142222222,13.942
07/21/2013 22:00,0.142222222,13.654
07/21/2013 23:00,0.142222222,13.365
07/22/2013 0:00,0.142222222,13.076
07/22/2013 1:00,0.139377778,12.787
07/22/2013 2:00,0.139377778,12.497
07/22/2013 3:00,0.139377778,12.304
07/22/2013 4:00,0.139377778,12.11
07/22/2013 5:00,0.139377778,11.916
07/22/2013 6:00,0.139377778,11.819
07/22/2013 7:00,0.139377778,11.819
07/22/2013 8:00,0.139377778,12.304
07/22/2013 9:00,0.139377778,12.883
07/22/2013 10:00,0.139377778,13.558
07/22/2013 11:00,0.139377778,16.046
07/22/2013 12:00,0.139377778,14.804
07/22/2013 13:00,0.139377778,15.187
07/22/2013 14:00,0.139377778,15.473
07/22/2013 15:00,0.139377778,15.664
07/22/2013 16:00,0.139377778,15.378
07/22/2013 17:00,0.139377778,15.091
07/22/2013 18:00,0.139377778,14.804
07/22/2013 19:00,0.136533333,14.613
07/22/2013 20:00,0.136533333,14.325
07/22/2013 21:00,0.136533333,14.134
07/22/2013 22:00,0.136533333,13.846
07/22/2013 23:00,0.136533333,13.558
07/23/2013 0:00,0.136533333,13.365
07/23/2013 1:00,0.136533333,13.076
07/23/2013 2:00,0.136533333,12.883
07/23/2013 3:00,0.136533333,12.69
07/23/2013 4:00,0.136533333,12.497
07/23/2013 5:00,0.136533333,12.401
07/23/2013 6:00,0.133688889,12.304
07/23/2013 7:00,0.133688889,12.401
07/23/2013 8:00,0.133688889,12.98
07/23/2013 9:00,0.133688889,13.461
07/23/2013 10:00,0.133688889,14.421
07/23/2013 11:00,0.133688889,16.523
07/23/2013 12:00,0.133688889,15.091
07/23/2013 13:00,0.133688889,15.282
07/23/2013 14:00,0.133688889,15.664
07/23/2013 15:00,0.133688889,15.569
07/23/2013 16:00,0.133688889,15.282
07/23/2013 17:00,0.133688889,15.187
07/23/2013 18:00,0.133688889,14.996
07/23/2013 19:00,0.133688889,14.709
07/23/2013 20:00,0.133688889,14.517
07/23/2013 21:00,0.133688889,14.325
07/23/2013 22:00,0.133688889,14.038
07/23/2013 23:00,0.133688889,13.846
07/24/2013 0:00,0.133688889,13.654
07/24/2013 1:00,0.130844444,13.461
07/24/2013 2:00,0.130844444,13.269
07/24/2013 3:00,0.130844444,13.173
07/24/2013 4:00,0.130844444,12.98
07/24/2013 5:00,0.130844444,12.883
07/24/2013 6:00,0.130844444,12.883
07/24/2013 7:00,0.130844444,12.98
07/24/2013 8:00,0.130844444,13.173
07/24/2013 9:00,0.130844444,13.75
07/24/2013 10:00,0.130844444,14.421
07/24/2013 11:00,0.130844444,14.325
07/24/2013 12:00,0.130844444,14.517
07/24/2013 13:00,0.130844444,15.282
07/24/2013 14:00,0.130844444,15.378
07/24/2013 15:00,0.130844444,15.378
07/24/2013 16:00,0.133688889,15.378
07/24/2013 17:00,0.133688889,15.187
07/24/2013 18:00,0.133688889,14.996
