DateTime,GloRad (W/m2),Wind Speed (m/s),Relative Humidity (0 - 1),Air Temp (*C)
07/01/2013 0:00,0,0.65999975,0.80423,10.583
07/01/2013 1:00,0.0948100383,0.61138775,0.76821,11.335
07/01/2013 2:00,0,0.92923475,0.79572,10.559
07/01/2013 3:00,0.0948100383,1.00402225,0.79498,10.218
07/01/2013 4:00,1.8013903163,0.459943,0.88824,8.501
07/01/2013 5:00,43.138557149,0.8881015,0.87713,8.969
07/01/2013 6:00,234.1807249103,1.217831378,0.75321,12.301
07/01/2013 7:00,390.3328506095,0.339650804,0.61971,14.864
07/01/2013 8:00,547.4330321123,0.438851091,0.58547,16.698
07/01/2013 9:00,719.7028358565,1.04452803,0.57685,17.601
07/01/2013 10:00,297.608616411,0.803056418,0.58828,17.53
07/01/2013 11:00,361.5105763665,0.91845823,0.54975,18.743
07/01/2013 12:00,430.911503035,0.751605073,0.51704,19.314
07/01/2013 13:00,728.804576759,0.82585608,0.50692,20.864
07/01/2013 14:00,598.3460196628,0.699797851,0.53429,20.721
07/01/2013 15:00,536.6246285325,0.567058013,0.4655,22.492
07/01/2013 16:00,314.295209082,0.34028325,0.52343,21.222
07/01/2013 17:00,361.7001875083,0.7142205,0.50387,21.414
07/01/2013 18:00,237.2146655798,0.871402881,0.49727,21.677
07/01/2013 19:00,102.679265934,0.734808658,0.55858,20.339
07/01/2013 20:00,3.4131605568,0.001869688,0.73761,17.815
07/01/2013 21:00,0,0,0.81451,16.508
07/01/2013 22:00,0,0,0.87755,13.741
07/01/2013 23:00,0.0948100383,0.3683285,0.91088,12.565
07/02/2013 0:00,0,0.38702525,0.92416,11.843
07/02/2013 1:00,0.0948100383,0,0.95068,10.583
07/02/2013 2:00,0,0,0.94793,10.315
07/02/2013 3:00,0.0948100383,0,0.96711,9.73
07/02/2013 4:00,1.7065798724,0,0.9718,9.24
07/02/2013 5:00,38.5876785682,0,0.97952,9.411
07/02/2013 6:00,216.925298814,0.185099075,0.9277,12.011
07/02/2013 7:00,375.921672935,0.0467422,0.78318,15.674
07/02/2013 8:00,529.7983025318,0.785647061,0.68418,18.291
07/02/2013 9:00,662.153133447,1.209086645,0.66001,20.339
07/02/2013 10:00,762.4621382133,2.285731674,0.58939,21.964
07/02/2013 11:00,838.4999420475,1.517754442,0.55749,23.19
07/02/2013 12:00,849.3078588018,1.695312749,0.50623,24.132
07/02/2013 13:00,837.9311897283,1.471587775,0.50665,24.69
07/02/2013 14:00,783.320338499,1.857597205,0.44565,26.129
07/02/2013 15:00,116.3319178408,0.52581772,0.48941,24.69
07/02/2013 16:00,122.8737865285,0.378735239,0.66128,22.444
07/02/2013 17:00,115.6682382443,0.31784675,0.70834,22.132
07/02/2013 18:00,87.9837120241,0,0.78171,21.749
07/02/2013 19:00,51.197404301,0,0.78792,21.294
07/02/2013 20:00,2.8443003286,0,0.86742,18.006
07/02/2013 21:00,0,0.001869688,0.92927,16.317
07/02/2013 22:00,0,0,0.95896,15.079
