DateTime,#1     Inflow Rate (cms),#1     Inflow Temp (*C),#2     Inflow Rate (cms),#2     Inflow Temp (*C),#3     Inflow Rate (cms),#3     Inflow Temp (*C),#4     Inflow Rate (cms),#4     Inflow Temp (*C),#5     Inflow Rate (cms),#5     Inflow Temp (*C),#6     Inflow Rate (cms),#6     Inflow Temp (*C),#7     Inflow Rate (cms),#7     Inflow Temp (*C),#8     Inflow Rate (cms),#8     Inflow Temp (*C),#9     Inflow Rate (cms),#9     Inflow Temp (*C),#10     Inflow Rate (cms),#10     Inflow Temp (*C),#11     Inflow Rate (cms),#11     Inflow Temp (*C),#12     Inflow Rate (cms),#12     Inflow Temp (*C),#13    Inflow Rate (cms),#13    Inflow Temp (*C),#14   Inflow Rate (cms),#14    Inflow Temp (*C),#15    Inflow Rate (cms),#15    Inflow Temp (*C),#16    Inflow Rate (cms),#16    Inflow Temp (*C),#17    Inflow Rate (cms),#17    Inflow Temp (*C),#18    Inflow Rate (cms),#18    Inflow Temp (*C),#19    Inflow Rate (cms),#19    Inflow Temp (*C)
07/01/2013 0:00,0.1875333333,13.863,0.1875333333,13.363,0.1077777778,12.863,0.1034666667,13.063,0.1077777778,13.263,0.097,13.463,0.0431111111,13.663,0.194,13.863,0.097,14.063,0.0215555556,14.263,0.1077777778,14.463,0.5388888889,14.663,0.0862222222,15.863,1.7546584,15.7347,0.7393708,15.7079,1.0778,16.0205,0.6902,16.2685,2.1254216,16.1562,2.1254216,16.2828
07/01/2013 1:00,0.1875333333,13.863,0.1875333333,13.363,0.1077777778,12.863,0.1034666667,13.063,0.1077777778,13.263,0.097,13.463,0.0431111111,13.663,0.194,13.863,0.097,14.063,0.0215555556,14.263,0.1077777778,14.463,0.5388888889,14.663,0.0862222222,15.863,1.7546584,15.7773,0.7393708,15.6527,1.0778,15.886,0.6902,16.2324,2.1254216,16.0694,2.1254216,16.1872
07/01/2013 2:00,0.1875333333,13.666,0.1875333333,13.166,0.1077777778,12.666,0.1034666667,12.866,0.1077777778,13.066,0.097,13.266,0.0431111111,13.466,0.194,13.666,0.097,13.866,0.0215555556,14.066,0.1077777778,14.266,0.5388888889,14.466,0.0862222222,15.666,1.7546584,15.818,0.7393708,15.6093,1.0778,15.754,0.6902,16.1929,2.1254216,16.0053,2.1254216,16.0925
07/01/2013 3:00,0.1856,13.469,0.1856,12.969,0.1066666667,12.469,0.1024,12.669,0.1066666667,12.869,0.096,13.069,0.0426666667,13.269,0.192,13.469,0.096,13.669,0.0213333333,13.869,0.1066666667,14.069,0.5333333333,14.269,0.0853333333,15.469,1.7527862,15.8507,0.7385819,15.5765,1.07665,15.6293,0.6902,16.149,2.1231538,15.9429,2.1231538,15.9972
07/01/2013 4:00,0.1856,13.272,0.1856,12.772,0.1066666667,12.272,0.1024,12.472,0.1066666667,12.672,0.096,12.872,0.0426666667,13.072,0.192,13.272,0.096,13.472,0.0213333333,13.672,0.1066666667,13.872,0.5333333333,14.072,0.0853333333,15.272,1.7498558,15.8771,0.7373471,15.5559,1.07485,15.5218,0.6902,16.1045,2.1196042,15.8927,2.1196042,15.9108
07/01/2013 5:00,0.1856,13.075,0.1856,12.575,0.1066666667,12.075,0.1024,12.275,0.1066666667,12.475,0.096,12.675,0.0426666667,12.875,0.192,13.075,0.096,13.275,0.0213333333,13.475,0.1066666667,13.675,0.5333333333,13.875,0.0853333333,15.075,1.7491232,15.8928,0.7370384,15.5459,1.0744,15.4336,0.6902,16.0585,2.1187168,15.853,2.1187168,15.8348
07/01/2013 6:00,0.1856,12.976,0.1856,12.476,0.1066666667,11.976,0.1024,12.176,0.1066666667,12.376,0.096,12.576,0.0426666667,12.776,0.192,12.976,0.096,13.176,0.0213333333,13.376,0.1066666667,13.576,0.5333333333,13.776,0.0853333333,14.976,1.748472,15.8988,0.736764,15.5451,1.074,15.3656,0.6902,16.0093,2.117928,15.8099,2.117928,15.7752
07/01/2013 7:00,0.1856,12.976,0.1856,12.476,0.1066666667,11.976,0.1024,12.176,0.1066666667,12.376,0.096,12.576,0.0426666667,12.776,0.192,12.976,0.096,13.176,0.0213333333,13.376,0.1066666667,13.576,0.5333333333,13.776,0.0853333333,14.976,1.7477394,15.9084,0.7364553,15.5641,1.07355,15.3381,0.6902,15.9796,2.1170406,15.8135,2.1170406,15.7749
07/01/2013 8:00,0.1856,13.075,0.1856,12.575,0.1066666667,12.075,0.1024,12.275,0.1066666667,12.475,0.096,12.675,0.0426666667,12.875,0.192,13.075,0.096,13.275,0.0213333333,13.475,0.1066666667,13.675,0.5333333333,13.875,0.0853333333,15.075,1.7470068,15.9565,0.7361466,15.6075,1.0731,15.3671,0.6902,15.9777,2.1161532,15.9063,2.1161532,15.8645
07/01/2013 9:00,0.1836666667,13.666,0.1836666667,13.166,0.1055555556,12.666,0.1013333333,12.866,0.1055555556,13.066,0.095,13.266,0.0422222222,13.466,0.19,13.666,0.095,13.866,0.0211111111,14.066,0.1055555556,14.266,0.5277777778,14.466,0.0844444444,15.666,1.7446462,16.0338,0.7351519,15.6684,1.07165,15.4765,0.6902,15.9909,2.1132938,16.0188,2.1132938,16.0376
07/01/2013 10:00,0.1836666667,13.568,0.1836666667,13.068,0.1055555556,12.568,0.1013333333,12.768,0.1055555556,12.968,0.095,13.168,0.0422222222,13.368,0.19,13.568,0.095,13.768,0.0211111111,13.968,0.1055555556,14.168,0.5277777778,14.368,0.0844444444,15.568,1.7414716,16.0231,0.7338142,15.8198,1.0697,15.7409,0.6902,16.0571,2.1094484,16.2598,2.1094484,16.2308
07/01/2013 11:00,0.1836666667,13.863,0.1836666667,13.363,0.1055555556,12.863,0.1013333333,13.063,0.1055555556,13.263,0.095,13.463,0.0422222222,13.663,0.19,13.863,0.095,14.063,0.0211111111,14.263,0.1055555556,14.463,0.5277777778,14.663,0.0844444444,15.863,1.7405762,16.0257,0.7334369,16.0102,1.06915,16.0246,0.6902,16.1828,2.1083638,16.5352,2.1083638,16.4394
07/01/2013 12:00,0.1836666667,14.059,0.1836666667,13.559,0.1055555556,13.059,0.1013333333,13.259,0.1055555556,13.459,0.095,13.659,0.0422222222,13.859,0.19,14.059,0.095,14.259,0.0211111111,14.459,0.1055555556,14.659,0.5277777778,14.859,0.0844444444,16.059,1.7398436,16.0296,0.7331282,16.2314,1.0687,16.3682,0.6902,16.3373,2.1074764,16.9476,2.1074764,16.7415
07/01/2013 13:00,0.1836666667,14.255,0.1836666667,13.755,0.1055555556,13.255,0.1013333333,13.455,0.1055555556,13.655,0.095,13.855,0.0422222222,14.055,0.19,14.255,0.095,14.455,0.0211111111,14.655,0.1055555556,14.855,0.5277777778,15.055,0.0844444444,16.255,1.7390296,16.079,0.7327852,16.4928,1.0682,16.7784,0.6902,16.5401,2.1064904,17.2995,2.1064904,17.1703
07/01/2013 14:00,0.1836666667,14.548,0.1836666667,14.048,0.1055555556,13.548,0.1013333333,13.748,0.1055555556,13.948,0.095,14.148,0.0422222222,14.348,0.19,14.548,0.095,14.748,0.0211111111,14.948,0.1055555556,15.148,0.5277777778,15.348,0.0844444444,16.548,1.738297,16.1637,0.7324765,16.7455,1.06775,17.0426,0.6902,16.7508,2.105603,17.3732,2.105603,17.6084
07/01/2013 15:00,0.1836666667,14.841,0.1836666667,14.341,0.1055555556,13.841,0.1013333333,14.041,0.1055555556,14.241,0.095,14.441,0.0422222222,14.641,0.19,14.841,0.095,15.041,0.0211111111,15.241,0.1055555556,15.441,0.5277777778,15.641,0.0844444444,16.841,1.7378086,16.1759,0.7322707,16.8546,1.06745,17.1315,0.6902,16.8676,2.1050114,17.4828,2.1050114,17.8848
07/01/2013 16:00,0.1817333333,15.134,0.1817333333,14.634,0.1044444444,14.134,0.1002666667,14.334,0.1044444444,14.534,0.094,14.734,0.0417777778,14.934,0.188,15.134,0.094,15.334,0.0208888889,15.534,0.1044444444,15.734,0.5222222222,15.934,0.0835555556,17.134,1.7356108,16.1413,0.7313446,16.905,1.0661,17.1841,0.6902,16.9684,2.1023492,17.3503,2.1023492,17.9875
07/01/2013 17:00,0.1817333333,15.231,0.1817333333,14.731,0.1044444444,14.231,0.1002666667,14.431,0.1044444444,14.631,0.094,14.831,0.0417777778,15.031,0.188,15.231,0.094,15.431,0.0208888889,15.631,0.1044444444,15.831,0.5222222222,16.031,0.0835555556,17.231,1.7325176,16.0875,0.7300412,16.9056,1.0642,17.1979,0.6902,17.0484,2.0986024,17.2372,2.0986024,17.9433
07/01/2013 18:00,0.1817333333,15.231,0.1817333333,14.731,0.1044444444,14.231,0.1002666667,14.431,0.1044444444,14.631,0.094,14.831,0.0417777778,15.031,0.188,15.231,0.094,15.431,0.0208888889,15.631,0.1044444444,15.831,0.5222222222,16.031,0.0835555556,17.231,1.7317036,16.0445,0.7296982,16.8447,1.0637,17.1805,0.6902,17.0846,2.0976164,17.1548,2.0976164,17.7924
07/01/2013 19:00,0.1817333333,15.036,0.1817333333,14.536,0.1044444444,14.036,0.1002666667,14.236,0.1044444444,14.436,0.094,14.636,0.0417777778,14.836,0.188,15.036,0.094,15.236,0.0208888889,15.436,0.1044444444,15.636,0.5222222222,15.836,0.0835555556,17.036,1.730971,16.0246,0.7293895,16.7364,1.06325,17.1217,0.6902,17.1114,2.096729,17.0806,2.096729,17.6079
07/01/2013 20:00,0.1817333333,14.939,0.1817333333,14.439,0.1044444444,13.939,0.1002666667,14.139,0.1044444444,14.339,0.094,14.539,0.0417777778,14.739,0.188,14.939,0.094,15.139,0.0208888889,15.339,0.1044444444,15.539,0.5222222222,15.739,0.0835555556,16.939,1.730157,16.0311,0.7290465,16.6153,1.06275,17.0457,0.6902,17.1287,2.095743,17.0325,2.095743,17.4476
07/01/2013 21:00,0.1817333333,14.841,0.1817333333,14.341,0.1044444444,13.841,0.1002666667,14.041,0.1044444444,14.241,0.094,14.441,0.0417777778,14.641,0.188,14.841,0.094,15.041,0.0208888889,15.241,0.1044444444,15.441,0.5222222222,15.641,0.0835555556,16.841,1.7295058,16.0537,0.7287721,16.4996,1.06235,16.9628,0.6902,17.1364,2.0949542,17.0522,2.0949542,17.3246
07/01/2013 22:00,0.1817333333,14.744,0.1817333333,14.244,0.1044444444,13.744,0.1002666667,13.944,0.1044444444,14.144,0.094,14.344,0.0417777778,14.544,0.188,14.744,0.094,14.944,0.0208888889,15.144,0.1044444444,15.344,0.5222222222,15.544,0.0835555556,16.744,1.728936,16.0817,0.728532,16.3949,1.062,16.865,0.6902,17.1302,2.094264,17.0566,2.094264,17.2273
07/01/2013 23:00,0.1817333333,14.548,0.1817333333,14.048,0.1044444444,13.548,0.1002666667,13.748,0.1044444444,13.948,0.094,14.148,0.0417777778,14.348,0.188,14.548,0.094,14.748,0.0208888889,14.948,0.1044444444,15.148,0.5222222222,15.348,0.0835555556,16.548,1.7286104,16.1122,0.7283948,16.3025,1.0618,16.7492,0.6902,17.1108,2.0938696,17.0228,2.0938696,17.1456
07/02/2013 0:00,0.1817333333,14.353,0.1817333333,13.853,0.1044444444,13.353,0.1002666667,13.553,0.1044444444,13.753,0.094,13.953,0.0417777778,14.153,0.188,14.353,0.094,14.553,0.0208888889,14.753,0.1044444444,14.953,0.5222222222,15.153,0.0835555556,16.353,1.7283662,16.1454,0.7282919,16.2243,1.06165,16.6217,0.6902,17.0828,2.0935738,16.9771,2.0935738,17.0721
07/02/2013 1:00,0.1798,14.255,0.1798,13.755,0.1033333333,13.255,0.0992,13.455,0.1033333333,13.655,0.093,13.855,0.0413333333,14.055,0.186,14.255,0.093,14.455,0.0206666667,14.655,0.1033333333,14.855,0.5166666667,15.055,0.0826666667,16.255,1.7264126,16.1797,0.7274687,16.1615,1.06045,16.4915,0.6902,17.05,2.0912074,16.9354,2.0912074,17.0038
07/02/2013 2:00,0.1798,14.059,0.1798,13.559,0.1033333333,13.059,0.0992,13.259,0.1033333333,13.459,0.093,13.659,0.0413333333,13.859,0.186,14.059,0.093,14.259,0.0206666667,14.459,0.1033333333,14.659,0.5166666667,14.859,0.0826666667,16.059,1.7233194,16.2119,0.7261653,16.114,1.05855,16.3667,0.6902,17.0142,2.0874606,16.8964,2.0874606,16.9404
07/02/2013 3:00,0.1798,13.961,0.1798,13.461,0.1033333333,12.961,0.0992,13.161,0.1033333333,13.361,0.093,13.561,0.0413333333,13.761,0.186,13.961,0.093,14.161,0.0206666667,14.361,0.1033333333,14.561,0.5166666667,14.761,0.0826666667,15.961,1.7225054,16.2384,0.7258223,16.0804,1.05805,16.2518,0.6902,16.9761,2.0864746,16.8552,2.0864746,16.8813
07/02/2013 4:00,0.1798,13.765,0.1798,13.265,0.1033333333,12.765,0.0992,12.965,0.1033333333,13.165,0.093,13.365,0.0413333333,13.565,0.186,13.765,0.093,13.965,0.0206666667,14.165,0.1033333333,14.365,0.5166666667,14.565,0.0826666667,15.765,1.7217728,16.2561,0.7255136,16.0582,1.0576,16.149,0.6902,16.9355,2.0855872,16.8102,2.0855872,16.8246
07/02/2013 5:00,0.1798,13.666,0.1798,13.166,0.1033333333,12.666,0.0992,12.866,0.1033333333,13.066,0.093,13.266,0.0413333333,13.466,0.186,13.666,0.093,13.866,0.0206666667,14.066,0.1033333333,14.266,0.5166666667,14.466,0.0826666667,15.666,1.720796,16.264,0.725102,16.045,1.057,16.0603,0.6902,16.8928,2.084404,16.7643,2.084404,16.7698
07/02/2013 6:00,0.1798,13.568,0.1798,13.068,0.1033333333,12.568,0.0992,12.768,0.1033333333,12.968,0.093,13.168,0.0413333333,13.368,0.186,13.568,0.093,13.768,0.0206666667,13.968,0.1033333333,14.168,0.5166666667,14.368,0.0826666667,15.568,1.719982,16.2672,0.724759,16.042,1.0565,15.994,0.6902,16.8502,2.083418,16.7342,2.083418,16.7301
07/02/2013 7:00,0.1798,13.568,0.1798,13.068,0.1033333333,12.568,0.0992,12.768,0.1033333333,12.968,0.093,13.168,0.0413333333,13.368,0.186,13.568,0.093,13.768,0.0206666667,13.968,0.1033333333,14.168,0.5166666667,14.368,0.0826666667,15.568,1.7193308,16.2751,0.7244846,16.0592,1.0561,15.9687,0.6902,16.8267,2.0826292,16.7501,2.0826292,16.746
07/02/2013 8:00,0.1798,13.666,0.1798,13.166,0.1033333333,12.666,0.0992,12.866,0.1033333333,13.066,0.093,13.266,0.0413333333,13.466,0.186,13.666,0.093,13.866,0.0206666667,14.066,0.1033333333,14.266,0.5166666667,14.466,0.0826666667,15.666,1.718761,16.3191,0.7242445,16.0981,1.05575,15.9942,0.6902,16.8273,2.081939,16.8322,2.081939,16.8422
07/02/2013 9:00,0.1778666667,14.157,0.1778666667,13.657,0.1022222222,13.157,0.0981333333,13.357,0.1022222222,13.557,0.092,13.757,0.0408888889,13.957,0.184,14.157,0.092,14.357,0.0204444444,14.557,0.1022222222,14.757,0.5111111111,14.957,0.0817777778,16.157,1.7164818,16.3955,0.7232841,16.1548,1.05435,16.0989,0.6902,16.8442,2.0791782,16.9396,2.0791782,17.0159
07/02/2013 10:00,0.1778666667,14.646,0.1778666667,14.146,0.1022222222,13.646,0.0981333333,13.846,0.1022222222,14.046,0.092,14.246,0.0408888889,14.446,0.184,14.646,0.092,14.846,0.0204444444,15.046,0.1022222222,15.246,0.5111111111,15.446,0.0817777778,16.646,1.7131444,16.4083,0.7218778,16.3359,1.0523,16.4247,0.6902,16.9367,2.0751356,17.2366,2.0751356,17.2654
07/02/2013 11:00,0.1778666667,16.007,0.1778666667,15.507,0.1022222222,15.007,0.0981333333,15.207,0.1022222222,15.407,0.092,15.607,0.0408888889,15.807,0.184,16.007,0.092,16.207,0.0204444444,16.407,0.1022222222,16.607,0.5111111111,16.807,0.0817777778,18.007,1.7120048,16.4745,0.7213976,16.6303,1.0516,16.9051,0.6902,17.1688,2.0737552,17.8049,2.0737552,17.6522
07/02/2013 12:00,0.1778666667,17.742,0.1778666667,17.242,0.1022222222,16.742,0.0981333333,16.942,0.1022222222,17.142,0.092,17.342,0.0408888889,17.542,0.184,17.742,0.092,17.942,0.0204444444,18.142,0.1022222222,18.342,0.5111111111,18.542,0.0817777778,19.742,1.7109466,16.5204,0.7209517,16.9739,1.05095,17.458,0.6902,17.417,2.0724734,18.533,2.0724734,18.1429
07/02/2013 13:00,0.1778666667,18.509,0.1778666667,18.009,0.1022222222,17.509,0.0981333333,17.709,0.1022222222,17.909,0.092,18.109,0.0408888889,18.309,0.184,18.509,0.092,18.709,0.0204444444,18.909,0.1022222222,19.109,0.5111111111,19.309,0.0817777778,20.509,1.7097256,16.584,0.7204372,17.3152,1.0502,17.975,0.6902,17.6625,2.0709944,18.8286,2.0709944,18.707
07/02/2013 14:00,0.1778666667,17.454,0.1778666667,16.954,0.1022222222,16.454,0.0981333333,16.654,0.1022222222,16.854,0.092,17.054,0.0408888889,17.254,0.184,17.454,0.092,17.654,0.0204444444,17.854,0.1022222222,18.054,0.5111111111,18.254,0.0817777778,19.454,1.708586,16.6915,0.719957,17.5995,1.0495,18.228,0.6902,17.8942,2.069614,18.6919,2.069614,19.1913
07/02/2013 15:00,0.1778666667,16.876,0.1778666667,16.376,0.1022222222,15.876,0.0981333333,16.076,0.1022222222,16.276,0.092,16.476,0.0408888889,16.676,0.184,16.876,0.092,17.076,0.0204444444,17.276,0.1022222222,17.476,0.5111111111,17.676,0.0817777778,18.876,1.7076092,16.6721,0.7195454,17.6964,1.0489,18.2153,0.6902,18.008,2.0684308,18.7052,2.0684308,19.3898
07/02/2013 16:00,0.1778666667,16.49,0.1778666667,15.99,0.1022222222,15.49,0.0981333333,15.69,0.1022222222,15.89,0.092,16.09,0.0408888889,16.29,0.184,16.49,0.092,16.69,0.0204444444,16.89,0.1022222222,17.09,0.5111111111,17.29,0.0817777778,18.49,1.7068766,16.6242,0.7192367,17.6944,1.04845,18.1773,0.6902,18.0811,2.0675434,18.4805,2.0675434,19.3185
07/02/2013 17:00,0.1778666667,16.394,0.1778666667,15.894,0.1022222222,15.394,0.0981333333,15.594,0.1022222222,15.794,0.092,15.994,0.0408888889,16.194,0.184,16.394,0.092,16.594,0.0204444444,16.794,0.1022222222,16.994,0.5111111111,17.194,0.0817777778,18.394,1.706144,16.6182,0.718928,17.6266,1.048,18.1436,0.6902,18.1505,2.066656,18.3307,2.066656,19.1856
07/02/2013 18:00,0.1778666667,16.297,0.1778666667,15.797,0.1022222222,15.297,0.0981333333,15.497,0.1022222222,15.697,0.092,15.897,0.0408888889,16.097,0.184,16.297,0.092,16.497,0.0204444444,16.697,0.1022222222,16.897,0.5111111111,17.097,0.0817777778,18.297,1.7054928,16.6362,0.7186536,17.5191,1.0476,18.0981,0.6902,18.202,2.0658672,18.2972,2.0658672,19.0148
07/02/2013 19:00,0.1759333333,16.201,0.1759333333,15.701,0.1011111111,15.201,0.0970666667,15.401,0.1011111111,15.601,0.091,15.801,0.0404444444,16.001,0.182,16.201,0.091,16.401,0.0202222222,16.601,0.1011111111,16.801,0.5055555556,17.001,0.0808888889,18.201,1.7029694,16.6739,0.7175903,17.3939,1.04605,18.032,0.6902,18.2467,2.0628106,18.2915,2.0628106,18.8489
07/02/2013 20:00,0.1759333333,16.104,0.1759333333,15.604,0.1011111111,15.104,0.0970666667,15.304,0.1011111111,15.504,0.091,15.704,0.0404444444,15.904,0.182,16.104,0.091,16.304,0.0202222222,16.504,0.1011111111,16.704,0.5055555556,16.904,0.0808888889,18.104,1.6993878,16.7272,0.7160811,17.2704,1.04385,17.9404,0.6902,18.276,2.0584722,18.2678,2.0584722,18.7043
07/02/2013 21:00,0.1759333333,15.91,0.1759333333,15.41,0.1011111111,14.91,0.0970666667,15.11,0.1011111111,15.31,0.091,15.51,0.0404444444,15.71,0.182,15.91,0.091,16.11,0.0202222222,16.31,0.1011111111,16.51,0.5055555556,16.71,0.0808888889,17.91,1.698004,16.7916,0.715498,17.1579,1.043,17.8229,0.6902,18.289,2.056796,18.2464,2.056796,18.5807
07/02/2013 22:00,0.1759333333,15.716,0.1759333333,15.216,0.1011111111,14.716,0.0970666667,14.916,0.1011111111,15.116,0.091,15.316,0.0404444444,15.516,0.182,15.716,0.091,15.916,0.0202222222,16.116,0.1011111111,16.316,0.5055555556,16.516,0.0808888889,17.716,1.6967016,16.8653,0.7149492,17.0631,1.0422,17.6876,0.6902,18.289,2.0552184,18.2307,2.0552184,18.4766
07/02/2013 23:00,0.1759333333,15.522,0.1759333333,15.022,0.1011111111,14.522,0.0970666667,14.722,0.1011111111,14.922,0.091,15.122,0.0404444444,15.322,0.182,15.522,0.091,15.722,0.0202222222,15.922,0.1011111111,16.122,0.5055555556,16.322,0.0808888889,17.522,1.695155,16.9443,0.7142975,16.9893,1.04125,17.5436,0.6902,18.278,2.053345,18.2114,2.053345,18.389
07/03/2013 0:00,0.1759333333,15.328,0.1759333333,14.828,0.1011111111,14.328,0.0970666667,14.528,0.1011111111,14.728,0.091,14.928,0.0404444444,15.128,0.182,15.328,0.091,15.528,0.0202222222,15.728,0.1011111111,15.928,0.5055555556,16.128,0.0808888889,17.328,1.6936898,17.023,0.7136801,16.9365,1.04035,17.3985,0.6902,18.2576,2.0515702,18.1832,2.0515702,18.3131
07/03/2013 1:00,0.1759333333,15.134,0.1759333333,14.634,0.1011111111,14.134,0.0970666667,14.334,0.1011111111,14.534,0.091,14.734,0.0404444444,14.934,0.182,15.134,0.091,15.334,0.0202222222,15.534,0.1011111111,15.734,0.5055555556,15.934,0.0808888889,17.134,1.6923874,17.0977,0.7131313,16.9035,1.03955,17.2592,0.6902,18.2299,2.0499926,18.1473,2.0499926,18.2452
07/03/2013 2:00,0.1759333333,15.036,0.1759333333,14.536,0.1011111111,14.036,0.0970666667,14.236,0.1011111111,14.436,0.091,14.636,0.0404444444,14.836,0.182,15.036,0.091,15.236,0.0202222222,15.436,0.1011111111,15.636,0.5055555556,15.836,0.0808888889,17.036,1.6912478,17.1647,0.7126511,16.8887,1.03885,17.1324,0.6902,18.1964,2.0486122,18.1089,2.0486122,18.183
07/03/2013 3:00,0.1759333333,14.841,0.1759333333,14.341,0.1011111111,13.841,0.0970666667,14.041,0.1011111111,14.241,0.091,14.441,0.0404444444,14.641,0.182,14.841,0.091,15.041,0.0202222222,15.241,0.1011111111,15.441,0.5055555556,15.641,0.0808888889,16.841,1.6901896,17.2199,0.7122052,16.8886,1.0382,17.021,0.6902,18.1573,2.0473304,18.0661,2.0473304,18.1235
07/03/2013 4:00,0.1759333333,14.744,0.1759333333,14.244,0.1011111111,13.744,0.0970666667,13.944,0.1011111111,14.144,0.091,14.344,0.0404444444,14.544,0.182,14.744,0.091,14.944,0.0202222222,15.144,0.1011111111,15.344,0.5055555556,15.544,0.0808888889,16.744,1.6892128,17.2601,0.7117936,16.8994,1.0376,16.9261,0.6902,18.1122,2.0461472,18.0155,2.0461472,18.0642
07/03/2013 5:00,0.1759333333,14.646,0.1759333333,14.146,0.1011111111,13.646,0.0970666667,13.846,0.1011111111,14.046,0.091,14.246,0.0404444444,14.446,0.182,14.646,0.091,14.846,0.0202222222,15.046,0.1011111111,15.246,0.5055555556,15.446,0.0808888889,16.646,1.6881546,17.2848,0.7113477,16.9176,1.03695,16.8493,0.6902,18.0616,2.0448654,17.9614,2.0448654,18.0046
07/03/2013 6:00,0.174,14.548,0.174,14.048,0.1,13.548,0.096,13.748,0.1,13.948,0.09,14.148,0.04,14.348,0.18,14.548,0.09,14.748,0.02,14.948,0.1,15.148,0.5,15.348,0.08,16.548,1.6853056,17.3006,0.7101472,16.9441,1.0352,16.7996,0.6902,18.0086,2.0414144,17.9244,2.0414144,17.9593
07/03/2013 7:00,0.174,14.548,0.174,14.048,0.1,13.548,0.096,13.748,0.1,13.948,0.09,14.148,0.04,14.348,0.18,14.548,0.09,14.748,0.02,14.948,0.1,15.148,0.5,15.348,0.08,16.548,1.681317,17.3182,0.7084665,16.9896,1.03275,16.7968,0.6902,17.9729,2.036583,17.9371,2.036583,17.9717
07/03/2013 8:00,0.174,14.646,0.174,14.146,0.1,13.646,0.096,13.846,0.1,14.046,0.09,14.246,0.04,14.446,0.18,14.646,0.09,14.846,0.02,15.046,0.1,15.246,0.5,15.446,0.08,16.646,1.6795262,17.368,0.7077119,17.0558,1.03165,16.8507,0.6902,17.9605,2.0344138,18.0184,2.0344138,18.0664
07/03/2013 9:00,0.174,15.036,0.174,14.536,0.1,14.036,0.096,14.236,0.1,14.436,0.09,14.636,0.04,14.836,0.18,15.036,0.09,15.236,0.02,15.436,0.1,15.636,0.5,15.836,0.08,17.036,1.6778168,17.4211,0.7069916,17.1383,1.0306,16.9739,0.6902,17.9606,2.0323432,18.1185,2.0323432,18.2104
07/03/2013 10:00,0.174,15.425,0.174,14.925,0.1,14.425,0.096,14.625,0.1,14.825,0.09,15.025,0.04,15.225,0.18,15.425,0.09,15.625,0.02,15.825,0.1,16.025,0.5,16.225,0.08,17.425,1.6758632,17.4267,0.7061684,17.3137,1.0294,17.2766,0.6902,18.0185,2.0299768,18.3488,2.0299768,18.4134
07/03/2013 11:00,0.174,16.587,0.174,16.087,0.1,15.587,0.096,15.787,0.1,15.987,0.09,16.187,0.04,16.387,0.18,16.587,0.09,16.787,0.02,16.987,0.1,17.187,0.5,17.387,0.08,18.587,1.6740724,17.4779,0.7054138,17.5872,1.0283,17.7294,0.6902,18.1986,2.0278076,18.8142,2.0278076,18.754
07/03/2013 12:00,0.174,18.125,0.174,17.625,0.1,17.125,0.096,17.325,0.1,17.525,0.09,17.725,0.04,17.925,0.18,18.125,0.09,18.325,0.02,18.525,0.1,18.725,0.5,18.925,0.08,20.125,1.6724444,17.5097,0.7047278,17.8992,1.0273,18.2427,0.6902,18.3919,2.0258356,19.4187,2.0258356,19.1711
07/03/2013 13:00,0.174,18.03,0.174,17.53,0.1,17.03,0.096,17.23,0.1,17.43,0.09,17.63,0.04,17.83,0.18,18.03,0.09,18.23,0.02,18.43,0.1,18.63,0.5,18.83,0.08,20.03,1.6709792,17.5657,0.7041104,18.219,1.0264,18.7429,0.6902,18.5981,2.0240608,19.6821,2.0240608,19.6667
07/03/2013 14:00,0.174,17.838,0.174,17.338,0.1,16.838,0.096,17.038,0.1,17.238,0.09,17.438,0.04,17.638,0.18,17.838,0.09,18.038,0.02,18.238,0.1,18.438,0.5,18.638,0.08,19.838,1.6695954,17.6634,0.7035273,18.499,1.02555,19.0112,0.6902,18.8024,2.0223846,19.5818,2.0223846,20.1109
07/03/2013 15:00,0.1720666667,18.221,0.1720666667,17.721,0.0988888889,17.221,0.0949333333,17.421,0.0988888889,17.621,0.089,17.821,0.0395555556,18.021,0.178,18.221,0.089,18.421,0.0197777778,18.621,0.0988888889,18.821,0.4944444444,19.021,0.0791111111,20.221,1.6665022,17.6846,0.7022239,18.599,1.02365,19.0484,0.6902,18.9016,2.0186378,19.6007,2.0186378,20.3466
07/03/2013 16:00,0.1720666667,18.317,0.1720666667,17.817,0.0988888889,17.317,0.0949333333,17.517,0.0988888889,17.717,0.089,17.917,0.0395555556,18.117,0.178,18.317,0.089,18.517,0.0197777778,18.717,0.0988888889,18.917,0.4944444444,19.117,0.0791111111,20.317,1.6623508,17.6595,0.7004746,18.6193,1.0211,19.0317,0.6902,18.9862,2.0136092,19.3505,2.0136092,20.3698
07/03/2013 17:00,0.1720666667,18.221,0.1720666667,17.721,0.0988888889,17.221,0.0949333333,17.421,0.0988888889,17.621,0.089,17.821,0.0395555556,18.021,0.178,18.221,0.089,18.421,0.0197777778,18.621,0.0988888889,18.821,0.4944444444,19.021,0.0791111111,20.221,1.6604786,17.5946,0.6996857,18.5885,1.01995,18.9705,0.6902,19.0453,2.0113414,19.167,2.0113414,20.2064
