Stream_KM,Elevation,Gradient,BottomWidth,ChannelAngleZ ,Mannings_n,SedThermalConductivity,SedThermalDiffusivity,SedHyporheicThickness,%HyporheicExchange,Porosity
40.75,246,0.005,8,20,0.045,2,0.0064,0.1,0.01,0.5
40.7,243,0.06,8,20,0.045,2,0.0064,0.1,0.01,0.5
40.65,243,0.005,8,20,0.045,2,0.0064,0.1,0.01,0.5
40.6,243,0.005,8,20,0.045,2,0.0064,0.1,0.01,0.5
40.55,243,0.005,8,20,0.045,2,0.0064,0.1,0.01,0.5
40.5,243,0.005,8,20,0.045,2,0.0064,0.1,0.01,0.5
40.45,243,0.005,8,20,0.045,2,0.0064,0.1,0.01,0.5
40.4,243,0.005,8,20,0.045,2,0.0064,0.1,0.01,0.5
40.35,243,0.005,8,20,0.045,2,0.0064,0.1,0.01,0.5
40.3,243,0.005,8,20,0.045,2,0.0064,0.1,0.01,0.5
40.25,243,0.005,8,20,0.045,2,0.0064,0.1,0.01,0.5
40.2,243,0.005,8,20,0.045,2,0.0064,0.1,0.01,0.5
40.15,243,0.005,8,20,0.045,2,0.0064,0.1,0.01,0.5
40.1,243,0.005,8,20,0.045,2,0.0064,0.1,0.01,0.5
40.05,243,0.005,8,20,0.045,2,0.0064,0.1,0.01,0.5
40,243,0.005,8,20,0.045,2,0.0064,0.1,0.01,0.5
39.95,242,0.02,5,20,0.05,2,0.0064,0.1,0.01,0.45
39.9,242,0.005,5,20,0.05,2,0.0064,0.1,0.01,0.45
39.85,242,0.005,5,20,0.05,2,0.0064,0.1,0.01,0.45
39.8,242,0.005,5,20,0.05,2,0.0064,0.1,0.01,0.45
39.75,242,0.005,5,20,0.05,2,0.0064,0.1,0.01,0.45
39.7,242,0.005,5,20,0.05,2,0.0064,0.1,0.01,0.45
39.65,242,0.005,5,20,0.05,2,0.0064,0.1,0.01,0.45
39.6,242,0.005,5,20,0.05,2,0.0064,0.1,0.01,0.45
39.55,242,0.005,5,20,0.05,2,0.0064,0.1,0.01,0.45
39.5,242,0.005,5,20,0.05,2,0.0064,0.1,0.01,0.45
39.45,242,0.005,5,20,0.05,2,0.0064,0.1,0.01,0.45
39.4,242,0.005,5,20,0.05,2,0.0064,0.1,0.01,0.45
39.35,242,0.005,5,20,0.05,2,0.0064,0.1,0.01,0.45
39.3,242,0.005,5,20,0.05,2,0.0064,0.1,0.01,0.45
39.25,242,0.005,5,20,0.05,2,0.0064,0.1,0.01,0.45
39.2,243,0.005,5,20,0.05,2,0.0064,0.1,0.01,0.45
39.15,242,0.02,5,20,0.05,2,0.0064,0.1,0.01,0.45
39.1,241,0.02,5,20,0.05,2,0.0064,0.1,0.01,0.45
39.05,241,0.005,5,20,0.05,2,0.0064,0.1,0.01,0.45
39,241,0.005,5,20,0.05,2,0.0064,0.1,0.01,0.45
38.95,241,0.005,5,20,0.05,2,0.0064,0.1,0.01,0.45
38.9,241,0.005,5,20,0.05,2,0.0064,0.1,0.01,0.45
38.85,241,0.005,5,20,0.05,2,0.0064,0.1,0.01,0.45
38.8,241,0.005,5,20,0.05,2,0.0064,0.1,0.01,0.45
38.75,241,0.005,5,20,0.05,2,0.0064,0.1,0.01,0.45
38.7,241,0.005,5,20,0.05,2,0.0064,0.1,0.01,0.45
38.65,241,0.005,5,20,0.05,2,0.0064,0.1,0.01,0.45
38.6,241,0.005,4,20,0.035,2,0.0064,0.1,0.01,0.35
38.55,241,0.005,4,20,0.035,2,0.0064,0.1,0.01,0.35
38.5,241,0.005,4,20,0.035,2,0.0064,0.1,0.01,0.35
38.45,241,0.005,4,20,0.035,2,0.0064,0.1,0.01,0.35
38.4,240,0.02,4,20,0.035,2,0.0064,0.1,0.01,0.35
38.35,240,0.005,4,20,0.035,2,0.0064,0.1,0.01,0.35
38.3,240,0.005,4,20,0.035,2,0.0064,0.1,0.01,0.35
38.25,240,0.005,4,20,0.035,2,0.0064,0.1,0.01,0.35
38.2,240,0.005,2,20,0.1,2,0.0064,0.1,0.01,0.45
38.15,240,0.005,2,20,0.1,2,0.0064,0.1,0.01,0.45
38.1,240,0.005,2,20,0.1,2,0.0064,0.1,0.01,0.45
38.05,239,0.02,2,20,0.1,2,0.0064,0.1,0.01,0.45
38,239,0.005,2,20,0.1,2,0.0064,0.1,0.01,0.45
