STREAM_KM,LONGDD,LATDD,TopoWest,TopoSouth,TopoEast,Veg0_EMERG,Veg1_NE,Veg2_NE,Veg3_NE,Veg4_NE,Veg5_NE,Veg6_NE,Veg7_NE,Veg8_NE,Veg1_E,Veg2_E,Veg3_E,Veg4_E,Veg5_E,Veg6_E,Veg7_E,Veg8_E,Veg1_SE,Veg2_SE,Veg3_SE,Veg4_SE,Veg5_SE,Veg6_SE,Veg7_SE,Veg8_SE,Veg1_S,Veg2_S,Veg3_S,Veg4_S,Veg5_S,Veg6_S,Veg7_S,Veg8_S,Veg1_SW,Veg2_SW,Veg3_SW,Veg4_SW,Veg5_SW,Veg6_SW,Veg7_SW,Veg8_SW,Veg1_W,Veg2_W,Veg3_W,Veg4_W,Veg5_W,Veg6_W,Veg7_W,Veg8_W,Veg1_NW,Veg2_NW,Veg3_NW,Veg4_NW,Veg5_NW,Veg6_NW,Veg7_NW,Veg8_NW,ELEV_V1_NE,ELEV_V2_NE,ELEV_V3_NE,ELEV_V4_NE,ELEV_V5_NE,ELEV_V6_NE,ELEV_V7_NE,ELEV_V8_NE,ELEV_V1_E,ELEV_V2_E,ELEV_V3_E,ELEV_V4_E,ELEV_V5_E,ELEV_V6_E,ELEV_V7_E,ELEV_V8_E,ELEV_V1_SE,ELEV_V2_SE,ELEV_V3_SE,ELEV_V4_SE,ELEV_V5_SE,ELEV_V6_SE,ELEV_V7_SE,ELEV_V8_SE,ELEV_V1_S,ELEV_V2_S,ELEV_V3_S,ELEV_V4_S,ELEV_V5_S,ELEV_V6_S,ELEV_V7_S,ELEV_V8_S,ELEV_V1_SW,ELEV_V2_SW,ELEV_V3_SW,ELEV_V4_SW,ELEV_V5_SW,ELEV_V6_SW,ELEV_V7_SW,ELEV_V8_SW,ELEV_V1_W,ELEV_V2_W,ELEV_V3_W,ELEV_V4_W,ELEV_V5_W,ELEV_V6_W,ELEV_V7_W,ELEV_V8_W,ELEV_V1_NW,ELEV_V2_NW,ELEV_V3_NW,ELEV_V4_NW,ELEV_V5_NW,ELEV_V6_NW,ELEV_V7_NW,ELEV_V8_NW,LAT_V1_NE,LAT_V2_NE,LAT_V3_NE,LAT_V4_NE,LAT_V5_NE,LAT_V6_NE,LAT_V7_NE,LAT_V8_NE,LAT_V1_E,LAT_V2_E,LAT_V3_E,LAT_V4_E,LAT_V5_E,LAT_V6_E,LAT_V7_E,LAT_V8_E,LAT_V1_SE,LAT_V2_SE,LAT_V3_SE,LAT_V4_SE,LAT_V5_SE,LAT_V6_SE,LAT_V7_SE,LAT_V8_SE,LAT_V1_S,LAT_V2_S,LAT_V3_S,LAT_V4_S,LAT_V5_S,LAT_V6_S,LAT_V7_S,LAT_V8_S,LAT_V1_SW,LAT_V2_SW,LAT_V3_SW,LAT_V4_SW,LAT_V5_SW,LAT_V6_SW,LAT_V7_SW,LAT_V8_SW,LAT_V1_W,LAT_V2_W,LAT_V3_W,LAT_V4_W,LAT_V5_W,LAT_V6_W,LAT_V7_W,LAT_V8_W,LAT_V1_NW,LAT_V2_NW,LAT_V3_NW,LAT_V4_NW,LAT_V5_NW,LAT_V6_NW,LAT_V7_NW,LAT_V8_NW,LON_V1_NE,LON_V2_NE,LON_V3_NE,LON_V4_NE,LON_V5_NE,LON_V6_NE,LON_V7_NE,LON_V8_NE,LON_V1_E,LON_V2_E,LON_V3_E,LON_V4_E,LON_V5_E,LON_V6_E,LON_V7_E,LON_V8_E,LON_V1_SE,LON_V2_SE,LON_V3_SE,LON_V4_SE,LON_V5_SE,LON_V6_SE,LON_V7_SE,LON_V8_SE,LON_V1_S,LON_V2_S,LON_V3_S,LON_V4_S,LON_V5_S,LON_V6_S,LON_V7_S,LON_V8_S,LON_V1_SW,LON_V2_SW,LON_V3_SW,LON_V4_SW,LON_V5_SW,LON_V6_SW,LON_V7_SW,LON_V8_SW,LON_V1_W,LON_V2_W,LON_V3_W,LON_V4_W,LON_V5_W,LON_V6_W,LON_V7_W,LON_V8_W,LON_V1_NW,LON_V2_NW,LON_V3_NW,LON_V4_NW,LON_V5_NW,LON_V6_NW,LON_V7_NW
76.4,16.1206114385,47.3702343549,15.2551187031,1.4909466109,45,0,0,125,187,187,136,136,136,136,125,125,187,136,136,136,136,136,0,125,125,187,187,187,195,195,0,0,0,0,0,0,0,0,0,103,187,187,136,136,136,136,103,187,187,136,136,136,136,136,0,103,103,187,187,136,136,136,0,387,387,387,387,388,388,388,387,387,387,387,388,388,388,388,0,387,387,387,387,387,387,387,0,0,0,0,0,0,0,0,0,386,387,387,387,388,388,388,384,387,387,387,388,388,388,388,0,385,387,387,387,388,388,388,0,47.370310893,47.3703491619,47.3703874309,47.3704256998,47.3704639687,47.3705022376,47.3705405064,47.3702345023,47.3702346497,47.370234797,47.3702349442,47.3702350914,47.3702352386,47.3702353856,47.3702355326,0,47.3701582338,47.3701201732,47.3700821126,47.3700440519,47.3700059912,47.3699679305,47.3699298697,0,0,0,0,0,0,0,0,0,47.3701578168,47.3701195477,47.3700812786,47.3700430094,47.3700047402,47.369966471,47.3699282017,47.3702342075,47.37023406,47.3702339124,47.3702337648,47.3702336171,47.3702334693,47.3702333216,47.3702331737,0,47.370310476,47.3703485364,47.3703865969,47.3704246573,47.3704627177,47.370500778,47.3705388383,0,16.1207234892,16.1207795147,16.1208355403,16.120891566,16.1209475917,16.1210036175,16.1210596434,16.1206908872,16.120770336,16.1208497847,16.1209292335,16.1210086823,16.121088131,16.1211675798,16.1212470286,0,16.1207241027,16.1207804347,16.1208367667,16.1208930985,16.1209494303,16.121005762,16.1210620936,0,0,0,0,0,0,0,0,0,16.120499388,16.1204433629,16.1203873379,16.120331313,16.1202752881,16.1202192633,16.1201632387,16.1205319897,16.1204525409,16.1203730922,16.1202936434,16.1202141947,16.1201347459,16.1200552971,16.1199758484,0,16.1204987739,16.1204424414,16.1203861089,16.1203297764,16.1202734437,16.120217111
76.35,16.1205878809,47.3697863796,10.3048464688,2.1610794882,12.5288077092,0,0,125,125,187,187,187,136,136,125,125,187,187,195,195,195,195,0,125,187,187,195,195,195,195,0,0,0,0,0,125,125,125,0,102,102,102,102,102,102,136,102,102,102,136,136,136,136,136,0,102,102,136,136,136,136,136,0,385,386,386,387,387,387,387,385,386,386,387,387,387,387,387,0,386,386,386,387,387,387,387,0,0,0,0,0,384,385,385,0,384,385,386,387,387,387,387,384,386,387,387,387,387,388,388,0,385,387,387,387,388,388,388,0,47.3698629177,47.3699011866,47.3699394556,47.3699777245,47.3700159934,47.3700542623,47.3700925312,47.369786527,47.3697866744,47.3697868217,47.369786969,47.3697871162,47.3697872633,47.3697874104,47.3697875574,0,47.3697102585,47.3696721979,47.3696341373,47.3695960766,47.3695580159,47.3695199552,47.3694818945,0,0,0,0,0,47.3694625406,47.3694085674,47.3693545942,0,47.3697098414,47.3696715723,47.3696333032,47.369595034,47.3695567648,47.3695184955,47.3694802263,47.3697862321,47.3697860846,47.369785937,47.3697857894,47.3697856417,47.3697854939,47.3697853461,47.3697851982,0,47.3698625006,47.3699005611,47.3699386215,47.3699766819,47.3700147423,47.3700528026,47.3700908629,0,16.1206999307,16.1207559557,16.1208119808,16.1208680059,16.1209240312,16.1209800565,16.1210360819,16.120667329,16.1207467771,16.1208262251,16.1209056732,16.1209851213,16.1210645694,16.1211440175,16.1212234656,0,16.1207005442,16.1207568758,16.1208132072,16.1208695386,16.1209258699,16.1209822012,16.1210385323,0,0,0,0,0,16.1205891831,16.1205894002,16.1205896172,0,16.1204758314,16.1204198068,16.1203637823,16.1203077578,16.1202517335,16.1201957092,16.120139685,16.1205084328,16.1204289847,16.1203495366,16.1202700885,16.1201906404,16.1201111924,16.1200317443,16.1199522962,0,16.1204752172,16.1204188852,16.1203625532,16.1203062211,16.1202498889,16.1201935566
76.3,16.1204635502,47.3693463302,11.309932474,8.1301023542,18.4349488229,0,0,125,125,187,187,187,195,195,125,125,187,195,195,195,195,195,125,125,187,198,198,198,198,198,0,125,125,125,187,187,136,136,0,0,0,102,102,102,102,102,0,102,102,102,136,136,136,187,102,102,102,102,136,136,136,136,0,384,385,386,386,386,386,387,384,386,386,386,386,386,387,387,384,386,386,386,386,386,386,386,0,384,384,385,386,386,386,386,0,0,0,384,384,384,384,385,0,384,386,387,387,387,387,386,384,384,385,387,387,387,387,387,0,47.3694228684,47.3694611375,47.3694994065,47.3695376755,47.3695759444,47.3696142134,47.3696524823,47.3693464777,47.3693466252,47.3693467726,47.3693469199,47.3693470672,47.3693472144,47.3693473616,47.3693475087,47.3693082697,47.3692702092,47.3692321487,47.3691940881,47.3691560275,47.3691179669,47.3690799062,47.3690418456,0,47.3692383839,47.3691844107,47.3691304375,47.3690764644,47.3690224912,47.368968518,47.3689145448,0,0,0,47.3691932535,47.3691549843,47.369116715,47.3690784457,47.3690401764,0,47.3693460351,47.3693458874,47.3693457397,47.3693455919,47.369345444,47.3693452961,47.3693451482,47.3693843907,47.3694224511,47.3694605115,47.3694985719,47.3695366322,47.3695746926,47.3696127529,47.3696508131,0,16.1205755989,16.1206316233,16.1206876479,16.1207436725,16.1207996972,16.120855722,16.1209117468,16.1205429976,16.1206224451,16.1207018925,16.1207813399,16.1208607873,16.1209402348,16.1210196822,16.1210991296,16.1205198815,16.1205762128,16.120632544,16.120688875,16.1207452061,16.120801537,16.1208578678,16.1209141986,0,16.1204639845,16.1204642017,16.1204644189,16.120464636,16.1204648532,16.1204650704,16.1204652875,0,0,0,16.1202394538,16.1201834299,16.1201274061,16.1200713824,16.1200153588,0,16.1203046553,16.1202252079,16.1201457605,16.1200663131,16.1199868657,16.1199074182,16.1198279708,16.1204072188,16.1203508873,16.1202945557,16.1202382241,16.1201818923,16.1201255605,16.1200692286
76.25,16.1201382963,47.3689545712,10.0079798014,5.9061411138,12.094757077,0,0,0,125,125,125,125,125,125,125,125,187,136,136,136,198,198,125,125,187,198,198,198,198,198,0,125,125,125,187,187,187,187,0,0,102,102,102,187,187,187,0,102,102,187,136,136,136,101,102,102,102,187,187,187,136,136,0,0,383,384,384,385,385,386,384,385,386,386,386,386,386,386,384,385,386,386,386,386,386,386,0,384,384,385,386,386,386,386,0,0,383,384,384,386,386,386,0,384,386,386,386,386,386,386,384,385,386,386,386,386,387,387,0,0,47.369069379,47.3691076481,47.3691459173,47.3691841864,47.3692224555,47.3692607246,47.368954719,47.3689548667,47.3689550143,47.3689551618,47.3689553093,47.3689554568,47.3689556042,47.3689557516,47.3689165109,47.3688784506,47.3688403902,47.3688023298,47.3687642693,47.3687262088,47.3686881483,47.3686500878,0,47.3688466249,47.3687926517,47.3687386785,47.3686847054,47.3686307322,47.368576759,47.3685227858,0,0,47.3688397633,47.3688014939,47.3687632245,47.3687249551,47.3686866856,47.3686484161,0,47.3689542756,47.3689541277,47.3689539798,47.3689538318,47.3689536837,47.3689535356,47.3689533874,47.3689926315,47.3690306918,47.3690687521,47.3691068123,47.3691448725,47.3691829326,47.3692209928,47.3692590529,0,0,16.1203063675,16.1203623914,16.1204184153,16.1204744394,16.1205304635,16.1205864877,16.1202177431,16.12029719,16.1203766368,16.1204560836,16.1205355305,16.1206149773,16.1206944242,16.120773871,16.1201946274,16.1202509585,16.1203072895,16.1203636204,16.1204199512,16.120476282,16.1205326126,16.1205889432,0,16.1201387313,16.1201389488,16.1201391663,16.1201393838,16.1201396013,16.1201398188,16.1201400362,0,0,16.1199702258,16.1199142025,16.1198581793,16.1198021561,16.1197461331,16.1196901101,0,16.1199794026,16.1198999558,16.119820509,16.1197410621,16.1196616153,16.1195821685,16.1195027216,16.1200819651,16.1200256338,16.1199693024,16.1199129709,16.1198566393,16.1198003077,16.119743976
76.2,16.1198779309,47.3685444001,10.3048464688,1.6386338607,10.0079798014,0,0,125,125,125,125,187,187,187,125,125,187,187,198,198,198,198,0,125,125,187,187,187,198,198,0,0,0,0,125,125,125,125,0,102,102,187,187,187,101,101,102,187,187,101,101,101,101,101,102,102,187,136,101,101,101,101,0,383,384,385,386,386,386,386,383,385,386,386,386,386,386,386,0,384,385,385,386,386,386,386,0,0,0,0,383,383,383,383,0,384,384,385,385,385,385,385,384,385,385,386,386,386,386,386,383,385,386,386,386,386,386,386,0,47.3686209389,47.3686592082,47.3686974775,47.3687357468,47.3687740161,47.3688122853,47.3688505545,47.368544548,47.3685446959,47.3685448437,47.3685449914,47.3685451391,47.3685452868,47.3685454343,47.3685455819,0,47.3684682797,47.3684302194,47.3683921591,47.3683540988,47.3683160385,47.3682779781,47.3682399177,0,0,0,0,47.3682745342,47.368220561,47.3681665879,47.3681126147,0,47.3684678612,47.3684295918,47.3683913223,47.3683530527,47.3683147832,47.3682765136,47.368238244,47.3685442522,47.3685441041,47.3685439561,47.3685438079,47.3685436597,47.3685435115,47.3685433632,47.3685432148,47.3685824603,47.3686205204,47.3686585806,47.3686966407,47.3687347007,47.3687727608,47.3688108208,47.3688488807,0,16.119989977,16.1200460002,16.1201020234,16.1201580468,16.1202140702,16.1202700937,16.1203261173,16.1199573771,16.1200368233,16.1201162695,16.1201957157,16.120275162,16.1203546082,16.1204340544,16.1205135006,0,16.1199905926,16.1200469233,16.120103254,16.1201595845,16.120215915,16.1202722455,16.1203285758,0,0,0,0,16.1198790197,16.1198792374,16.1198794552,16.1198796729,0,16.1197658851,16.1197098623,16.1196538396,16.119597817,16.1195417944,16.119485772,16.1194297496,16.1197984846,16.1197190384,16.1196395922,16.119560146,16.1194806998,16.1194012536,16.1193218074,16.1192423611,16.1198215999,16.1197652688,16.1197089377,16.1196526065,16.1195962752,16.1195399438,16.1194836123
76.15,16.1197856606,47.3681007613,10.3048464688,1.66478715,8.1301023542,0,0,125,125,125,125,187,187,198,125,125,125,125,187,187,198,198,0,125,125,125,187,187,187,136,0,0,0,0,0,0,0,102,0,102,102,187,187,187,136,136,102,102,187,187,136,136,136,136,0,102,102,187,101,101,101,101,0,383,384,385,385,385,386,386,383,384,385,385,385,385,385,385,0,383,384,385,385,385,385,385,0,0,0,0,0,0,0,383,0,384,385,385,385,385,385,385,383,385,385,385,385,385,386,386,0,384,385,385,385,386,386,386,0,47.3681773001,47.3682155695,47.3682538389,47.3682921082,47.3683303775,47.3683686468,47.368406916,47.3681009092,47.3681010571,47.368101205,47.3681013528,47.3681015006,47.3681016483,47.3681017959,47.3681019435,0,47.3680246409,47.3679865807,47.3679485204,47.3679104602,47.3678723999,47.3678343395,47.3677962792,0,0,0,0,0,0,0,47.3676689758,0,47.3680242223,47.3679859528,47.3679476832,47.3679094136,47.367871144,47.3678328744,47.3677946047,47.3681006132,47.3681004651,47.368100317,47.3681001688,47.3681000206,47.3680998723,47.3680997239,47.3680995755,0,47.3681768815,47.3682149416,47.3682530016,47.3682910617,47.3683291216,47.3683671816,47.3684052416,0,16.1198977057,16.1199537283,16.1200097511,16.1200657739,16.1201217968,16.1201778198,16.1202338428,16.1198651062,16.1199445518,16.1200239973,16.1201034429,16.1201828884,16.120262334,16.1203417795,16.1204212251,0,16.1198983215,16.1199546519,16.1200109821,16.1200673123,16.1201236424,16.1201799724,16.1202363023,0,0,0,0,0,0,0,16.1197874034,0,16.1196736159,16.1196175937,16.1195615715,16.1195055494,16.1194495274,16.1193935055,16.1193374837,16.1197062151,16.1196267695,16.119547324,16.1194678784,16.1193884329,16.1193089873,16.1192295418,16.1191500963,0,16.1196729994,16.1196166687,16.1195603379,16.119504007,16.119447676,16.1193913449
76.1,16.1198692159,47.3676572535,14.0362434679,2.7927023657,26.5650511771,0,0,125,125,136,187,187,187,187,125,125,125,136,136,187,187,136,0,125,125,125,125,125,136,136,0,0,0,102,102,102,102,102,102,102,102,187,187,187,187,195,102,102,187,187,187,136,136,136,0,102,102,187,187,187,187,136,0,384,385,385,385,385,385,385,383,385,385,385,385,385,385,384,0,383,384,385,385,385,385,385,0,0,0,383,383,383,384,384,382,384,385,385,385,385,385,385,383,384,385,385,385,385,385,385,0,383,384,385,385,385,385,385,0,47.3677337923,47.3677720616,47.367810331,47.3678486002,47.3678868695,47.3679251387,47.367963408,47.3676574014,47.3676575493,47.3676576971,47.3676578448,47.3676579925,47.3676581402,47.3676582878,47.3676584353,0,47.3675811331,47.3675430728,47.3675050125,47.3674669522,47.3674288918,47.3673908315,47.3673527711,0,0,0,47.3674413608,47.3673873876,47.3673334144,47.3672794412,47.367225468,47.3676189841,47.3675807146,47.3675424451,47.3675041756,47.3674659061,47.3674276365,47.3673893669,47.3673510973,47.3676571055,47.3676569575,47.3676568094,47.3676566613,47.3676565131,47.3676563649,47.3676562166,47.3676560682,0,47.3677333738,47.367771434,47.3678094941,47.3678475541,47.3678856142,47.3679236742,47.3679617342,0,16.1199812602,16.1200372824,16.1200933047,16.1201493271,16.1202053496,16.1202613722,16.1203173948,16.1199486608,16.1200281057,16.1201075506,16.1201869955,16.1202664404,16.1203458852,16.1204253301,16.120504775,0,16.1199818758,16.1200382055,16.1200945353,16.1201508649,16.1202071944,16.1202635239,16.1203198533,0,0,0,16.119870087,16.1198703047,16.1198705225,16.1198707402,16.119870958,16.1198131939,16.119757172,16.1197011502,16.1196451284,16.1195891067,16.1195330851,16.1194770636,16.1194210422,16.119789771,16.1197103261,16.1196308813,16.1195514364,16.1194719915,16.1193925466,16.1193131017,16.1192336568,0,16.1197565558,16.1197002256,16.1196438953,16.1195875649,16.1195312345,16.1194749039
76.05,16.120025318,47.3672204389,10.3048464688,2.1610794882,26.5650511771,0,0,125,125,136,136,136,187,136,125,125,125,136,136,187,198,198,0,125,125,125,125,125,136,136,0,0,0,0,0,102,102,102,0,102,102,187,187,187,195,195,102,102,187,187,187,195,195,195,0,102,102,102,102,187,187,187,0,384,385,385,385,385,385,385,383,385,385,385,385,385,385,385,0,383,384,385,385,385,385,385,0,0,0,0,0,383,383,384,0,384,384,384,385,385,385,385,383,384,385,385,385,385,385,385,0,383,383,384,385,385,385,385,0,47.3672969775,47.3673352468,47.367373516,47.3674117852,47.3674500544,47.3674883236,47.3675265927,47.3672205867,47.3672207344,47.3672208821,47.3672210298,47.3672211774,47.3672213249,47.3672214724,47.3672216198,0,47.3671443183,47.3671062579,47.3670681976,47.3670301372,47.3669920767,47.3669540163,47.3669159558,0,0,0,0,0,47.3668965997,47.3668426265,47.3667886533,0,47.3671439001,47.3671056307,47.3670673613,47.3670290918,47.3669908223,47.3669525528,47.3669142833,47.367220291,47.3672201431,47.3672199951,47.3672198471,47.367219699,47.3672195509,47.3672194027,47.3672192545,0,47.3672965594,47.3673346196,47.3673726798,47.3674107399,47.3674488,47.3674868601,47.3675249202,0,16.1201373615,16.1201933834,16.1202494054,16.1203054274,16.1203614496,16.1204174718,16.1204734941,16.1201047622,16.1201842064,16.1202636507,16.1203430949,16.1204225391,16.1205019834,16.1205814276,16.1206608718,0,16.1201379766,16.1201943059,16.120250635,16.1203069641,16.120363293,16.1204196219,16.1204759507,0,0,0,0,0,16.1200266235,16.1200268411,16.1200270587,0,16.1199132748,16.1198572533,16.1198012319,16.1197452105,16.1196891893,16.1196331681,16.119577147,16.1199458737,16.1198664295,16.1197869853,16.119707541,16.1196280968,16.1195486526,16.1194692084,16.1193897641,0,16.119912659,16.1198563293,16.1197999996,16.1197436699,16.11968734,16.11963101
76,16.1201428173,47.3667779469,15.9453959009,4.398705355,9.462322208,0,125,125,125,125,136,136,136,187,125,125,125,136,136,187,198,198,0,125,125,125,125,125,125,125,0,0,102,102,102,187,187,187,102,102,187,187,136,136,195,195,102,102,187,187,136,136,195,195,0,102,102,102,187,187,187,187,383,384,384,385,385,385,385,385,383,384,384,384,384,384,385,384,0,383,383,383,384,384,384,384,0,0,383,383,384,384,384,384,383,384,384,384,384,384,384,384,383,384,384,384,385,385,385,385,0,383,384,385,385,384,384,385,47.3668162161,47.3668544854,47.3668927546,47.3669310238,47.366969293,47.3670075621,47.3670458312,47.3670841003,47.3667780946,47.3667782423,47.3667783899,47.3667785374,47.3667786849,47.3667788324,47.3667789798,47.3667791271,0,47.3667018261,47.3666637657,47.3666257053,47.3665876448,47.3665495843,47.3665115238,47.3664734633,0,0,47.3666160273,47.3665620541,47.3665080809,47.3664541077,47.3664001345,47.3663461613,47.3667396776,47.3667014082,47.3666631389,47.3666248695,47.3665866001,47.3665483306,47.3665100612,47.3664717917,47.3667777991,47.3667776513,47.3667775034,47.3667773554,47.3667772074,47.3667770594,47.3667769113,47.3667767631,0,47.3668540675,47.3668921277,47.366930188,47.3669682482,47.3670063084,47.3670443685,47.3670824287,16.1201988386,16.1202548601,16.1203108816,16.1203669032,16.1204229248,16.1204789466,16.1205349684,16.1205909903,16.1202222609,16.1203017044,16.120381148,16.1204605916,16.1205400351,16.1206194787,16.1206989223,16.1207783658,0,16.1202554748,16.1203118035,16.1203681321,16.1204244606,16.120480789,16.1205371173,16.1205934456,0,0,16.1201434697,16.1201436872,16.1201439047,16.1201441221,16.1201443396,16.1201445571,16.120086796,16.1200307748,16.1199747537,16.1199187327,16.1198627118,16.1198066909,16.1197506701,16.1196946494,16.1200633737,16.1199839302,16.1199044866,16.119825043,16.1197455995,16.1196661559,16.1195867123,16.1195072688,0,16.1200301594,16.1199738303,16.1199175012,16.119861172,16.1198048426,16.1197485133
75.95,16.1203998973,47.366365531,10.3048464688,6.3401917459,14.0362434679,0,125,125,125,125,187,187,198,198,125,125,125,125,187,198,198,198,0,0,0,125,0,125,125,125,0,102,102,187,187,187,187,187,102,187,187,187,136,195,195,136,0,102,187,187,136,136,195,195,0,0,102,102,102,102,187,187,383,383,384,384,384,384,384,384,383,383,384,384,384,384,384,384,0,0,0,383,0,383,383,383,0,383,384,384,385,385,385,385,383,384,384,384,384,385,386,386,0,384,384,384,384,384,384,384,0,0,383,383,384,384,384,384,47.3664038001,47.3664420692,47.3664803383,47.3665186074,47.3665568764,47.3665951455,47.3666334144,47.3666716834,47.3663656785,47.366365826,47.3663659734,47.3663661208,47.3663662681,47.3663664154,47.3663665626,47.3663667098,0,0,0,47.3662132889,0,47.3661371677,47.366099107,47.3660610463,0,47.3662575846,47.3662036114,47.3661496382,47.366095665,47.3660416918,47.3659877186,47.3659337454,47.3663272618,47.3662889926,47.3662507234,47.3662124541,47.3661741848,47.3661359155,47.3660976461,47.3660593768,0,47.3663652357,47.366365088,47.3663649402,47.3663647924,47.3663646445,47.3663644966,47.3663643486,0,0,47.3664797122,47.3665177726,47.3665558329,47.3665938933,47.3666319535,47.3666700138,16.1204559184,16.1205119396,16.1205679609,16.1206239822,16.1206800036,16.1207360251,16.1207920467,16.1208480684,16.1204793403,16.1205587832,16.1206382262,16.1207176691,16.1207971121,16.120876555,16.120955998,16.121035441,0,0,0,16.1206252096,0,16.1207378653,16.120794193,16.1208505207,0,16.1204003318,16.120400549,16.1204007662,16.1204009834,16.1204012006,16.1204014178,16.120401635,16.1203438763,16.1202878554,16.1202318345,16.1201758138,16.1201197931,16.1200637724,16.1200077519,16.1199517315,0,16.1202410114,16.1201615685,16.1200821255,16.1200026826,16.1199232397,16.1198437967,16.1197643538,0,0,16.1202309123,16.1201745837,16.1201182551,16.1200619264,16.1200055977
75.9,16.1207945474,47.366005916,6.7098368078,45,45,0,125,125,187,198,198,198,198,187,133,133,187,187,187,187,187,187,0,0,0,214,214,214,214,113,0,133,102,102,102,102,102,102,133,133,187,187,187,136,136,136,0,133,187,187,187,136,136,136,0,0,0,0,0,0,102,102,383,384,385,384,384,384,384,384,383,383,386,386,386,385,385,385,0,0,0,383,383,383,383,383,0,382,383,383,383,383,383,383,382,384,386,385,385,385,385,386,0,384,385,385,385,385,386,386,0,0,0,0,0,0,383,383,47.3660441849,47.3660824539,47.3661207228,47.3661589917,47.3661972605,47.3662355293,47.3662737981,47.3663120669,47.3660060633,47.3660062105,47.3660063576,47.3660065047,47.3660066518,47.3660067988,47.3660069457,47.3660070926,0,0,0,47.3658536731,47.3658156123,47.3657775515,47.3657394907,47.3657014298,0,47.3658979696,47.3658439964,47.3657900232,47.36573605,47.3656820768,47.3656281035,47.3655741303,47.365967647,47.365929378,47.3658911089,47.3658528399,47.3658145708,47.3657763017,47.3657380325,47.3656997633,0,47.3660056213,47.3660054739,47.3660053264,47.3660051788,47.3660050312,47.3660048836,47.3660047359,0,0,0,0,0,0,47.3662723399,47.3663104004,16.1208505684,16.1209065895,16.1209626107,16.1210186319,16.1210746533,16.1211306747,16.1211866962,16.1212427177,16.1208739898,16.1209534323,16.1210328747,16.1211123171,16.1211917595,16.1212712019,16.1213506443,16.1214300868,0,0,0,16.1210198571,16.1210761843,16.1211325114,16.1211888385,16.1212451654,0,16.120794981,16.1207951978,16.1207954146,16.1207956315,16.1207958483,16.1207960651,16.1207962819,16.1207385265,16.1206825057,16.1206264849,16.1205704642,16.1205144436,16.1204584231,16.1204024027,16.1203463823,0,16.1206356626,16.1205562202,16.1204767778,16.1203973354,16.120317893,16.1202384506,16.1201590082,0,0,0,0,0,0,16.1204002524
75.85,16.1210052849,47.3655934894,18.4349488229,3.0127875042,21.8014094864,0,0,214,214,113,113,113,113,113,214,214,113,187,187,187,187,187,0,214,113,187,187,187,187,187,0,0,0,0,0,214,214,214,0,102,102,102,102,102,102,187,102,102,102,102,187,187,136,136,0,102,102,102,102,187,187,187,0,383,383,383,384,385,385,385,383,383,384,385,385,385,385,385,0,383,384,385,385,385,385,385,0,0,0,0,0,382,383,383,0,383,383,383,384,384,384,385,382,383,384,385,385,385,385,385,0,383,383,383,384,385,386,386,0,47.3656700271,47.3657082959,47.3657465647,47.3657848334,47.3658231022,47.3658613709,47.3658996395,47.3655936365,47.3655937836,47.3655939306,47.3655940776,47.3655942245,47.3655943713,47.3655945181,47.3655946649,0,47.3655173678,47.365479307,47.3654412461,47.3654031852,47.3653651243,47.3653270633,47.3652890024,0,0,0,0,0,47.3652696502,47.3652156769,47.3651617037,0,47.3655169516,47.3654786827,47.3654404137,47.3654021447,47.3653638757,47.3653256066,47.3652873376,47.3655933422,47.365593195,47.3655930477,47.3655929004,47.365592753,47.3655926055,47.365592458,47.3655923105,0,47.3656696109,47.3657076716,47.3657457323,47.3657837929,47.3658218535,47.3658599141,47.3658979747,0,16.1211173264,16.1211733473,16.1212293683,16.1212853893,16.1213414105,16.1213974317,16.1214534529,16.1210847267,16.1211641685,16.1212436103,16.1213230521,16.1214024939,16.1214819357,16.1215613775,16.1216408193,0,16.1211179387,16.1211742655,16.1212305922,16.1212869188,16.1213432453,16.1213995718,16.1214558982,0,0,0,0,0,16.1210065844,16.121006801,16.1210070176,0,16.1208932437,16.1208372232,16.1207812028,16.1207251825,16.1206691623,16.1206131421,16.120557122,16.1209258431,16.1208464013,16.1207669595,16.1206875177,16.1206080759,16.1205286342,16.1204491924,16.1203697506,0,16.1208926308,16.1208363036,16.1207799763,16.120723649,16.1206673216,16.1206109941
