DateTime,GloRad (W/m2),Wind Speed (m/s),Relative Humidity (0 - 1),Air Temp (*C)
07/01/2013 00:00,0,0.65999975,0.76923,10.583
07/01/2013 01:00,0.100063365,0.61138775,0.73321,11.335
07/01/2013 02:00,0,0.92923475,0.76072,10.559
07/01/2013 03:00,0.100063365,1.00402225,0.75998,10.218
07/01/2013 04:00,1.9012035,0.459943,0.85324,8.501
07/01/2013 05:00,45.52882021,0.8881015,0.84213,8.969
07/01/2013 06:00,247.1564379,1.217831378,0.71821,12.301
07/01/2013 07:00,411.9607922,0.339650804,0.58471,14.864
07/01/2013 08:00,577.7657331,0.438851091,0.55047,16.698
07/01/2013 09:00,759.5808294,1.04452803,0.54185,17.601
07/01/2013 10:00,314.0988036,0.803056418,0.55328,17.53
07/01/2013 11:00,381.5415054,0.91845823,0.51475,18.743
07/01/2013 12:00,454.787866,0.751605073,0.48204,19.314
07/01/2013 13:00,769.1868884,0.82585608,0.47192,20.864
07/01/2013 14:00,631.4997569,0.699797851,0.49929,20.721
07/01/2013 15:00,566.358447,0.567058013,0.4305,22.492
07/01/2013 16:00,331.7099832,0.34028325,0.48843,21.222
07/01/2013 17:00,381.7416227,0.7142205,0.46887,21.414
07/01/2013 18:00,250.3584861,0.871402881,0.46227,21.677
07/01/2013 19:00,108.3686184,0.734808658,0.52358,20.339
07/01/2013 20:00,3.602280271,0.001869688,0.70261,17.815
07/01/2013 21:00,0,0,0.77951,16.508
07/01/2013 22:00,0,0,0.84255,13.741
07/01/2013 23:00,0.100063365,0.3683285,0.87588,12.565
07/02/2013 00:00,0,0.38702525,0.88916,11.843
07/02/2013 01:00,0.100063365,0,0.91568,10.583
07/02/2013 02:00,0,0,0.91293,10.315
07/02/2013 03:00,0.100063365,0,0.93211,9.73
07/02/2013 04:00,1.801139707,0,0.9368,9.24
07/02/2013 05:00,40.72578213,0,0.94452,9.411
07/02/2013 06:00,228.9449064,0.185099075,0.8927,12.011
07/02/2013 07:00,396.751106,0.0467422,0.74818,15.674
07/02/2013 08:00,559.1538813,0.785647061,0.64918,18.291
07/02/2013 09:00,698.8423572,1.209086645,0.62501,20.339
07/02/2013 10:00,804.7093807,2.285731674,0.55439,21.964
07/02/2013 11:00,884.960361,1.517754442,0.52249,23.19
07/02/2013 12:00,896.3671333,1.695312749,0.47123,24.132
07/02/2013 13:00,884.3600947,1.471587775,0.47165,24.69
07/02/2013 14:00,826.7233124,1.857597205,0.41065,26.129
07/02/2013 15:00,122.7777497,0.52581772,0.45441,24.69
07/02/2013 16:00,129.6820966,0.378735239,0.62628,22.444
07/02/2013 17:00,122.0772963,0.31784675,0.67334,22.132
07/02/2013 18:00,92.85879897,0,0.74671,21.749
07/02/2013 19:00,54.03419979,0,0.75292,21.294
07/02/2013 20:00,3.001900083,0,0.83242,18.006
07/02/2013 21:00,0,0.001869688,0.89427,16.317
07/02/2013 22:00,0,0,0.92396,15.079
07/02/2013 23:00,0.100063365,0.412976683,0.94185,14.458
07/03/2013 00:00,0.100063365,0,0.91466,13.406
07/03/2013 01:00,0,0.179499738,0.92726,13.022
07/03/2013 02:00,0,0.034475334,0.924,12.373
07/03/2013 03:00,0,0,0.9264,11.649
07/03/2013 04:00,1.100696583,0.001869688,0.92332,10.972
07/03/2013 05:00,38.62444762,0,0.9486,10.802
07/03/2013 06:00,226.8435462,0,0.90076,13.334
07/03/2013 07:00,397.4515594,0.145835625,0.81014,17.245
07/03/2013 08:00,547.1463289,0.73960499,0.67732,20.029
07/03/2013 09:00,419.0652564,0.714230466,0.64498,20.864
07/03/2013 10:00,598.5788752,1.385901288,0.5837,22.492
07/03/2013 11:00,729.2615584,2.59877758,0.5026,24.398
07/03/2013 12:00,648.2102801,1.82389525,0.48861,24.787
07/03/2013 13:00,888.5628151,2.335244997,0.47781,26.203
07/03/2013 14:00,802.0076686,1.919845106,0.45765,25.958
07/03/2013 15:00,699.142576,1.893805306,0.40415,26.154
07/03/2013 16:00,551.0488305,2.200462361,0.3346,26.522
07/03/2013 17:00,236.6498082,1.742614862,0.37452,25.738
07/03/2013 18:00,99.86324734,0.417677417,0.45103,24.302
07/03/2013 19:00,49.73148067,0.35711025,0.58777,22.372
07/03/2013 20:00,2.601646625,0.0467422,0.67214,19.767
07/03/2013 21:00,0,0,0.7961,17.126
07/03/2013 22:00,0,0,0.84104,15.46
07/03/2013 23:00,0.100063365,0.185099075,0.86153,14.864
07/04/2013 00:00,0,0,0.86596,14.936
07/04/2013 01:00,0,0.59082125,0.84507,15.126
07/04/2013 02:00,0,0.58708175,0.84608,15.436
07/04/2013 03:00,0,0.001869688,0.83222,15.722
07/04/2013 04:00,1.400887105,0,0.86427,15.222
07/04/2013 05:00,42.42685634,0,0.89838,14.84
07/04/2013 06:00,217.7378233,0.170141575,0.82829,17.173
07/04/2013 07:00,338.2140955,1.149299747,0.67389,20.697
07/04/2013 08:00,547.7466808,1.669735682,0.56891,22.805
07/04/2013 09:00,692.4382607,1.57160771,0.52272,23.769
07/04/2013 10:00,389.346423,0.495308415,0.54193,23.094
07/04/2013 11:00,440.4788361,0.155858386,0.50717,24.957
07/04/2013 12:00,358.1266669,0.4874008,0.49036,24.908
